testset,testset_idx,n_samples,is_source,is_target,is_clean,true_acc,acc_st_true,acc_ta_true,acc_st_tdc,acc_ta_tdc,err_st_tdc,err_ta_tdc,acc_st_mm,acc_ta_mm,err_st_mm,err_ta_mm,mano_fro_norm,est_ATC,err_ATC,err_ta_ATC,est_ATC-NE,err_ATC-NE,err_ta_ATC-NE,est_AC,err_AC,err_ta_AC,est_DOC,err_DOC,err_ta_DOC,est_COT,err_COT,err_ta_COT
val_source,0,10000,True,False,True,0.9722,0.9722,0.9737,0.9493591090565243,0.9508854103363928,0.022840890943475634,0.022814589663607165,0.9625328808856353,0.9625328808856353,0.009667119114364686,0.011167119114364743,0.9773692057625157,0.983199954032898,0.010999954032897996,0.00949995403289794,0.9811999797821045,0.008999979782104539,0.007499979782104482,0.9866337776184082,0.01443377761840825,0.012933777618408193,0.9861853718757629,0.013985371875762986,0.01248537187576293,0.9752749361637765,0.0030749361637765205,0.0015749361637764636
val_target,1,165028,False,True,True,0.7901568218726519,0.7901568218726519,0.8060389752042078,0.8054174176782701,0.8259928361816711,0.015260595805618227,0.019953860977463322,0.8404459936963963,0.8404459936963963,0.05028917182374437,0.034407018492188524,0.9032191033497788,0.9149719476699829,0.124815125797331,0.10893297246577516,0.8980414867401123,0.1078846648674604,0.09200251153590455,0.9376406669616699,0.14748384508901802,0.13160169175746217,0.9371922612190247,0.14703543934637275,0.1311532860148169,0.9993607708195648,0.20920394894691285,0.193321795615357
imagenet_val_source,2,6500,True,False,True,0.951076923076923,0.951076923076923,0.9552307692307692,0.9347754834480498,0.9394450276838872,0.016301439628873204,0.01578574154688206,0.9542847887246132,0.9544881857824621,0.0032078656476901557,0.0007425834483071325,0.9697191945016876,0.9735384583473206,0.022461535270397515,0.01830768911655134,0.9718461632728577,0.020769240195934624,0.01661539404208845,0.9801642894744873,0.029087366397564263,0.024933520243718088,0.979715883731842,0.028638960654919,0.024485114501072824,0.970248172452576,0.019171249375652955,0.01501740322180678
imagenet_val_target,3,6500,False,True,True,0.7766153846153846,0.7766153846153846,0.7938461538461539,0.7942867742533852,0.8261529597197083,0.017671389638000634,0.03230680587355439,0.8408074596575561,0.8408074596575561,0.0641920750421715,0.04696130581140223,0.9008134442449665,0.9133846163749695,0.13676923175958489,0.11953846252881561,0.8939999938011169,0.11738460918573235,0.10015383995496308,0.9360669255256653,0.1594515409102807,0.14222077167951142,0.93561851978302,0.15900313516763542,0.14177236593686615,0.9075924305380455,0.1309770459226609,0.11374627669189163
corr_source_fog_sev1,4,6500,True,False,False,0.8776923076923077,0.8776923076923077,0.8906153846153846,0.8487424725469359,0.8634510555801607,0.02894983514537175,0.027164329035223922,0.8746865932984762,0.8757366119310094,0.00300571439383146,0.014878772684375208,0.9261026359677336,0.9359999895095825,0.05830768181727486,0.04538460489419793,0.9189230799674988,0.04123077227519112,0.028307695352114193,0.9520559310913086,0.07436362339900093,0.06144054647592401,0.9516075253486633,0.07391521765635567,0.060992140733278744,0.9234073678061016,0.04571506011379389,0.03279198319071697
corr_source_fog_sev2,5,6500,True,False,False,0.8441538461538461,0.8441538461538461,0.8630769230769231,0.8155976676384838,0.8350268260934351,0.028556178515362296,0.028050096983487927,0.8369493344769712,0.837409782160911,0.0072045116768749695,0.025667140916012077,0.9063439858391968,0.9141538143157959,0.06999996816194975,0.051076891238872824,0.8936923146247864,0.04953846847094023,0.030615391547863302,0.9390076994895935,0.09485385333574736,0.07593077641267043,0.9385592937469482,0.0944054475931021,0.07548237067002517,0.9014462780570688,0.05729243190322264,0.03836935498014571
corr_source_fog_sev3,6,6500,True,False,False,0.796923076923077,0.796923076923077,0.827076923076923,0.7398216362931369,0.7875441590765421,0.05710144062994005,0.03953276400038097,0.7729981231194403,0.7731138573388654,0.023924953803636684,0.05396306573805765,0.8739499718230986,0.8796923160552979,0.0827692391322209,0.05261539297837481,0.8515384197235107,0.054615342800433786,0.0244614966465877,0.9167720675468445,0.11984899062376753,0.08969514446992144,0.9163236618041992,0.11940058488112226,0.08924673872727618,0.8727261230101014,0.07580304608702448,0.0456491999331784
corr_source_fog_sev4,7,6500,True,False,False,0.7606153846153846,0.7606153846153846,0.7996923076923077,0.6850091037831276,0.7730709459323676,0.07560628083225696,0.02662136175994012,0.7251839875100409,0.7255953859073455,0.03543139710534371,0.07409692178496219,0.8476588817781872,0.8533846139907837,0.09276922937539911,0.05369230629847599,0.8135384321212769,0.05292304750589227,0.013846124428969153,0.8985437154769897,0.13792833086160516,0.09885140778468204,0.8980953097343445,0.1374799251189599,0.09840300204203678,0.8481274977599474,0.08751211314456286,0.048435190067639744
corr_source_fog_sev5,8,6500,True,False,False,0.6321538461538462,0.6321538461538462,0.7509230769230769,0.4904784022294473,0.7510479644855986,0.1416754439243989,0.00012488756252171385,0.5608505510690407,0.6378183389535129,0.07130329508480548,0.113104737969564,0.7645289514866583,0.7592307329177856,0.12707688676393947,0.00830765599470873,0.685692310333252,0.053538464179405776,0.06523076658982496,0.8392233848571777,0.20706953870333156,0.08830030793410082,0.8387749791145325,0.2066211329606863,0.08785190219145556,0.7662758508864556,0.13412200473260938,0.01535277396337864
corr_source_frost_sev1,9,6500,True,False,False,0.8787692307692307,0.8787692307692307,0.8924615384615384,0.836584929300161,0.8593881895328316,0.04218430146906971,0.033073348928706836,0.8707895756434045,0.8708504243345216,0.007979655125826213,0.021611114127016773,0.9213352708761119,0.9306153655052185,0.05184613473598776,0.03815382704368009,0.9104615449905396,0.031692314221308804,0.018000006529001134,0.9494184255599976,0.07064919479076681,0.05695688709845914,0.9489700198173523,0.07020078904812155,0.05650848135581388,0.9333617876390128,0.05459255686978204,0.04090024917747437
corr_source_frost_sev2,10,6500,True,False,False,0.7744615384615384,0.7744615384615384,0.82,0.7224842767295597,0.7815799964662271,0.0519772617319787,0.03842000353377284,0.7614850839990346,0.7614850839990346,0.01297645446250384,0.05851491600096537,0.8564499470063317,0.857692301273346,0.08323076281180752,0.037692301273345996,0.821384608745575,0.04692307028403653,0.001384608745575,0.9032980799674988,0.12883654150596036,0.08329807996749883,0.9028496742248535,0.1283881357633151,0.08284967422485356,0.8671421946557574,0.09268065619421895,0.04714219465575742
corr_source_frost_sev3,11,6500,True,False,False,0.6884615384615385,0.6884615384615385,0.7767692307692308,0.6152535151256924,0.719869736040197,0.07320802333584608,0.05689949472903377,0.658355953505774,0.6587082698912136,0.03010558495576443,0.11806096087801721,0.8002429404290841,0.8029230833053589,0.11446154484382043,0.02615385253612812,0.7441538572311401,0.05569231876960168,0.03261537353809063,0.8666008114814758,0.17813927301993737,0.08983158071224506,0.8661524057388306,0.1776908672772921,0.0893831749695998,0.8067019911371209,0.11824045267558247,0.029932760367890165
corr_source_frost_sev4,12,6500,True,False,False,0.672,0.672,0.7621538461538462,0.5985338507977577,0.7148087870249918,0.07346614920224237,0.04734505912885434,0.6398398297867312,0.6403970515417563,0.03216017021326889,0.12175679461208988,0.7902274928571869,0.787538468837738,0.115538468837738,0.025384622683891855,0.7281538248062134,0.05615382480621334,0.0340000213476328,0.8592339754104614,0.18723397541046138,0.09708012925661524,0.8587855696678162,0.18678556966781612,0.09663172351396998,0.7946236871143059,0.12262368711430582,0.032469840960459684
corr_source_frost_sev5,13,6500,True,False,False,0.6078461538461538,0.6078461538461538,0.7326153846153847,0.48661233993015135,0.7176206160770521,0.12123381391600246,0.014994768538332592,0.5592796866980957,0.6015114567304345,0.04856646714805812,0.13110392788495018,0.7479514693021628,0.7364615201950073,0.1286153663488535,0.003846135579622656,0.662461519241333,0.054615365395179194,0.07015386537405166,0.8286776542663574,0.2208315004202036,0.09606226965097275,0.8282292485237122,0.22038309467755834,0.09561386390832749,0.7493075180750222,0.14146136422886835,0.016692133459637493
corr_source_motion_blur_sev1,14,6500,True,False,False,0.8970769230769231,0.8970769230769231,0.9075384615384615,0.8721152177685234,0.8791785747660198,0.024961705308399695,0.028359886772441723,0.8941120868922273,0.894245581285098,0.002964836184695785,0.013292880253363504,0.9347563346634078,0.9418461322784424,0.04476920920151928,0.03430767073998087,0.9289230704307556,0.03184614735383251,0.0213846088922941,0.9573752284049988,0.060298305328075674,0.04983676686653726,0.9569268226623535,0.05984989958543041,0.049388361123892,0.940279692350316,0.04320276927339295,0.03274123081185454
corr_source_motion_blur_sev2,15,6500,True,False,False,0.8195384615384615,0.8195384615384615,0.8427692307692307,0.7978546328832994,0.8231462235798251,0.021683828655162163,0.019623007189405572,0.8136066988603694,0.8137079084797877,0.005931762678092145,0.029061322289443026,0.8906934985864046,0.8983076810836792,0.07876921954521765,0.055538450314448484,0.8769230842590332,0.057384622720571654,0.03415385348980249,0.928613543510437,0.10907508197197546,0.0858443127412063,0.9281651377677917,0.1086266762293302,0.08539590699856103,0.8812299988471886,0.06169153730872701,0.03846076807795784
corr_source_motion_blur_sev3,16,6500,True,False,False,0.6772307692307692,0.6772307692307692,0.7423076923076923,0.6592409240924093,0.7431086461081639,0.017989845138359883,0.0008009538004715155,0.6541244308382219,0.682261745191481,0.023106338392547277,0.06004594711621136,0.8110474926002812,0.8158461451530457,0.13861537592227646,0.07353845284535332,0.7649230360984802,0.08769226686771103,0.02261534379078789,0.8743547201156616,0.19712395088489243,0.13204702780796929,0.8739063143730164,0.19667554514224717,0.13159862206532402,0.7587245822482198,0.08149381301745062,0.01641688994052748
corr_source_motion_blur_sev4,17,6500,True,False,False,0.5192307692307693,0.5192307692307693,0.6901538461538461,0.4534856055198667,0.7416440648098035,0.06574516371090255,0.051490218655957376,0.4523059841121534,0.6967549528378348,0.06692478511861588,0.006601106683988722,0.7190700576378103,0.7116922736167908,0.1924615043860215,0.021538427462944654,0.6296923160552979,0.11046154682452858,0.060461530098548266,0.8110576868057251,0.2918269175749558,0.12090384065187898,0.8106092810630798,0.29137851183231056,0.12045543490923372,0.6395631444932415,0.1203323752624722,0.05059070166060464
corr_source_motion_blur_sev5,18,6500,True,False,False,0.43846153846153846,0.43846153846153846,0.6826153846153846,0.283148441627047,0.807707418601053,0.15531309683449146,0.12509203398566837,0.31603694065126425,0.7548790982309407,0.1224245978102742,0.07226371361555606,0.6567017233968292,0.6332307457923889,0.19476920733085046,0.04938463882299571,0.5398461222648621,0.1013845838033236,0.14276926235052256,0.7667312026023865,0.328269664140848,0.08411581798700185,0.7662827968597412,0.32782125839820275,0.08366741224435659,0.5894255828984301,0.1509640444368916,0.09318980171695457
corr_source_brightness_sev1,19,6500,True,False,False,0.938923076923077,0.938923076923077,0.9433846153846154,0.9152202937249666,0.9240612718001713,0.023702783198110366,0.019323343584444097,0.9401085570929018,0.940296306052865,0.0011854801698247819,0.0030883093317504162,0.9628227136317692,0.9693846106529236,0.030461533729846613,0.025999995268308207,0.9641538262367249,0.025230749313647882,0.020769210852109476,0.9760938882827759,0.03717081135969891,0.0327092728981605,0.9756454825401306,0.036722405617053644,0.03226086715551524,0.9668786798215308,0.02795560289845378,0.023494064436915374
corr_source_brightness_sev2,20,6500,True,False,False,0.9295384615384615,0.9295384615384615,0.9361538461538461,0.9023978385680513,0.9111819452844597,0.0271406229704102,0.024971900869386388,0.9298809097169614,0.9300916983355912,0.00034244817849982123,0.0060621478182548705,0.9571345082576589,0.9627692103385925,0.033230748800130994,0.026615364184746415,0.957076907157898,0.027538445619436414,0.020923061004051835,0.9723560810089111,0.0428176194704496,0.03620223485506502,0.9719076752662659,0.042369213727804333,0.035753829112419755,0.9639161616293378,0.03437770009087626,0.027762315475491683
corr_source_brightness_sev3,21,6500,True,False,False,0.9172307692307692,0.9172307692307692,0.9226153846153846,0.8867956841924987,0.900381531859828,0.030435085038270526,0.02223385275555656,0.9136972538717975,0.9139412166807142,0.0035335153589717283,0.008674167934670463,0.9468701247675291,0.9507691860198975,0.03353841678912828,0.028153801404512846,0.9415384531021118,0.024307683871342634,0.0189230684867272,0.9645705223083496,0.047339753077580426,0.041955137692964994,0.9641221165657043,0.04689134733493516,0.04150673195031973,0.9561320949947479,0.038901325763978756,0.033516710379363324
corr_source_brightness_sev4,22,6500,True,False,False,0.8946153846153846,0.8946153846153846,0.9075384615384615,0.858647936786655,0.8698804426688287,0.035967447828729626,0.037658018869632826,0.8887459951733933,0.8888969335771839,0.005869389441991335,0.018641527961277604,0.9325144709494991,0.9367691874504089,0.042153802835024345,0.02923072591194742,0.9241538047790527,0.029538420163668144,0.016615343240591218,0.9555013179779053,0.06088593336252068,0.04796285643944376,0.95505291223526,0.06043752761987542,0.047514450696798494,0.9446203685171841,0.05000498390179953,0.0370819069787226
corr_source_brightness_sev5,23,6500,True,False,False,0.8670769230769231,0.8670769230769231,0.8843076923076924,0.8171064604185623,0.8339634572986566,0.049970462658360804,0.05034423500903573,0.8490427625172827,0.8491497539044106,0.018034160559640355,0.03515793840328174,0.9120348102129728,0.9239999651908875,0.05692304211396437,0.0396922728831951,0.9052307605743408,0.03815383749741774,0.02092306826664847,0.9440794587135315,0.07700253563660842,0.059771766405839144,0.9436310529708862,0.07655412989396315,0.05932336066319388,0.9265948818600799,0.0595179587831568,0.04228718955238753
corr_source_zoom_blur_sev1,24,6500,True,False,False,0.8647692307692307,0.8647692307692307,0.8835384615384615,0.8237423090843287,0.8428486988163655,0.041026921684902073,0.04068976272209601,0.850652855964391,0.8507844069575606,0.014116374804839738,0.03275405458090086,0.9089157125610107,0.9156922698020935,0.05092303903286277,0.03215380826363201,0.8944615125656128,0.02969228179638206,0.010923051027151298,0.9400307536125183,0.07526152284328758,0.056492292074056816,0.939582347869873,0.07481311710064231,0.05604388633141155,0.9209596824605744,0.056190451691343624,0.03742122092211286
corr_source_zoom_blur_sev2,25,6500,True,False,False,0.8098461538461539,0.8098461538461539,0.8358461538461538,0.7756639668487474,0.8105062637592191,0.034182186997406494,0.025339890086934713,0.7963680171198426,0.7965353370079773,0.013478136726311263,0.0393108168381765,0.8755975845128416,0.8827692270278931,0.07292307318173918,0.04692307318173927,0.8507692217826843,0.040923067936530444,0.014923067936530532,0.9174079895019531,0.10756183565579924,0.08156183565579933,0.9169595837593079,0.10711342991315398,0.08111342991315407,0.8877558144454897,0.0779096605993358,0.05190966059933588
corr_source_zoom_blur_sev3,26,6500,True,False,False,0.7664615384615384,0.7664615384615384,0.809076923076923,0.7149070778964017,0.7706194511842737,0.051554460565136684,0.038457471892649364,0.7346787583576138,0.7348118423298592,0.03178278010392466,0.07426508074706384,0.8459803648923879,0.8507692217826843,0.08430768332114591,0.0416922987057613,0.8086153864860535,0.04215384802451505,0.0004615365908695601,0.8974385857582092,0.1309770472966708,0.0883616626812862,0.896990180015564,0.13052864155402555,0.08791325693864094,0.8675841241309444,0.10112258566940602,0.05850720105402141
corr_source_zoom_blur_sev4,27,6500,True,False,False,0.7183076923076923,0.7183076923076923,0.7809230769230769,0.6461153926265362,0.7497984030169449,0.07219229968115615,0.03112467390613205,0.6815919162921958,0.6816795670923221,0.03671577601549647,0.0992435098307548,0.8167341265745922,0.8169230818748474,0.0986153895671551,0.03600000495177047,0.761846125125885,0.043538432818192696,0.019076951797191932,0.876338005065918,0.15803031275822566,0.09541492814284103,0.8758895993232727,0.1575819070155804,0.09496652240019576,0.8373882833894942,0.11908059108180191,0.056465206466417284
corr_source_zoom_blur_sev5,28,6500,True,False,False,0.6616923076923077,0.6616923076923077,0.7484615384615385,0.5613103142983621,0.7152071460963524,0.1003819933939456,0.033254392365186125,0.6087990797707781,0.6298120727897076,0.05289322792152962,0.11864946567183088,0.7842734590169997,0.7836923003196716,0.12199999262736394,0.03523076185813312,0.7186153531074524,0.0569230454151447,0.02984618535408612,0.8555874228477478,0.1938951151554401,0.10712588438620929,0.8551390171051025,0.19344670941279485,0.10667747864356403,0.804376030787474,0.1426837230951663,0.05591449232593548
corr_source_snow_sev1,29,6500,True,False,False,0.858,0.858,0.8790769230769231,0.8171064604185623,0.8411657154390211,0.04089353958143771,0.03791120763790201,0.851129583263908,0.8512414415161951,0.006870416736092011,0.027835481560728015,0.9096883174624162,0.9156922698020935,0.05769226980209352,0.03661534672517042,0.8961538076400757,0.0381538076400757,0.017076884563152595,0.9411715865135193,0.0831715865135193,0.0620946634365962,0.940723180770874,0.08272318077087404,0.061646257693950934,0.9269696893062656,0.06896968930626557,0.047892766229342465
corr_source_snow_sev2,30,6500,True,False,False,0.7187692307692307,0.7187692307692307,0.79,0.6926790024135157,0.7439843930722547,0.02609022835571506,0.04601560692774531,0.7213072572985804,0.7213829238665723,0.0025380265293496462,0.06861707613342771,0.8280838235262217,0.8333845734596252,0.11461534269039453,0.04338457345962521,0.7810769081115723,0.06230767734234155,0.00892309188842777,0.8865583539009094,0.1677891231316787,0.09655835390090939,0.8861099481582642,0.16734071738903344,0.09610994815826412,0.8452000542083815,0.1264308234391508,0.05520005420838148
corr_source_snow_sev3,31,6500,True,False,False,0.7409230769230769,0.7409230769230769,0.8012307692307692,0.6500519210799586,0.7404873211703286,0.09087115584311833,0.06074344806044063,0.7117274506759734,0.7118441393288479,0.02919562624710348,0.08938662990192126,0.8321986648511138,0.8359999656677246,0.0950768887446477,0.03476919643695542,0.780923068523407,0.039999991600330076,0.02030770070736221,0.8878733515739441,0.14695027465086719,0.0866425823431749,0.8874249458312988,0.14650186890822192,0.08619417660052964,0.8577159545902364,0.11679287766715951,0.05648518535946723
corr_source_snow_sev4,32,6500,True,False,False,0.648,0.648,0.7552307692307693,0.5019589767227473,0.73706944787979,0.14604102327725277,0.018161321350979254,0.5976409649931418,0.6041182691863419,0.05035903500685823,0.15111250004442733,0.7671724387993146,0.7641538381576538,0.11615383815765379,0.008923068926884548,0.6906153559684753,0.04261535596847532,0.06461541326229392,0.8441619277000427,0.1961619277000427,0.08893115846927346,0.8437135219573975,0.19571352195739744,0.0884827527266282,0.8061251536523438,0.1581251536523438,0.05089438442157457
corr_source_snow_sev5,33,6500,True,False,False,0.563076923076923,0.563076923076923,0.716,0.38147410358565736,0.7462242179932613,0.18160281949126567,0.03022421799326136,0.45780218141282664,0.6377725287278017,0.1052747416640964,0.07822747127219831,0.6944730675267095,0.6738461256027222,0.11076920252579914,0.0421538743972778,0.5876923203468323,0.024615397269909245,0.1283076796531677,0.7889685034751892,0.22589158039826618,0.07296850347518924,0.788520097732544,0.22544317465562091,0.07252009773254398,0.7185784819523234,0.1555015588754004,0.0025784819523234637
corr_source_defocus_blur_sev1,34,6500,True,False,False,0.8704615384615385,0.8704615384615385,0.8829230769230769,0.8286177689673815,0.8554462671691935,0.041843769494157024,0.027476809753883447,0.8567504058457738,0.8568976931003524,0.013711132615764732,0.026025383822724568,0.9174612465704883,0.9249230623245239,0.05446152386298542,0.041999985401447004,0.9079999923706055,0.03753845390906696,0.025076915447528547,0.9462994337081909,0.07583789524665241,0.063376356785114,0.9458510279655457,0.07538948950400715,0.06292795104246873,0.9164152053456606,0.04595366688412206,0.033492128422583645
corr_source_defocus_blur_sev2,35,6500,True,False,False,0.8204615384615385,0.8204615384615385,0.8416923076923077,0.7777359909740504,0.8183194451221937,0.042725547487488025,0.02337286257011406,0.797959047933909,0.7980278763794618,0.022502490527629426,0.04366443131284592,0.8836271755881602,0.8932307362556458,0.07276919779410729,0.05153842856333801,0.8663076758384705,0.045846137376931995,0.02461536814616272,0.924538791179657,0.10407725271811852,0.08284648348734924,0.9240903854370117,0.10362884697547325,0.08239807774470398,0.879388596514851,0.05892705805331255,0.03769628882254328
corr_source_defocus_blur_sev3,36,6500,True,False,False,0.6692307692307692,0.6692307692307692,0.7506153846153846,0.5841864517534306,0.7643502678446609,0.08504431747733854,0.013734883229276296,0.598199033440986,0.694345890397635,0.07103173578978317,0.05626949421774963,0.7933104483137613,0.7961538434028625,0.12692307417209336,0.045538458787477976,0.7310768961906433,0.061846126959874126,0.019538488424741263,0.8613595962524414,0.19212882702167222,0.11074421163705683,0.8609111905097961,0.19168042127902696,0.11029580589441157,0.7559941269146878,0.08676335768391863,0.005378742299303241
corr_source_defocus_blur_sev4,37,6500,True,False,False,0.5283076923076923,0.5283076923076923,0.7026153846153846,0.42424242424242425,0.7893814911786475,0.104065268065268,0.08676610656326289,0.44738565041325606,0.7167935252973794,0.08092204189443619,0.014178140681994744,0.7173976954012258,0.7163076996803284,0.1880000073726361,0.013692315064943728,0.6266153454780579,0.0983076531703656,0.07600003913732678,0.8110432028770447,0.2827355105693524,0.10842781826166004,0.8105947971343994,0.28228710482670716,0.10797941251901477,0.6428660634082104,0.11455837110051814,0.059749321207174244
corr_source_defocus_blur_sev5,38,6500,True,False,False,0.42738461538461536,0.42738461538461536,0.6996923076923077,0.217713188922402,0.8789915500213183,0.20967142646221337,0.17929924232901062,0.315356220485032,0.7591281001029955,0.11202839489958338,0.05943579241068775,0.6493613875585524,0.634461522102356,0.2070769067177406,0.06523078558995177,0.5263077020645142,0.0989230866798988,0.17338460562779356,0.7641875147819519,0.33680289939733654,0.06449520708964418,0.7637391090393066,0.3363544936546913,0.06404680134699892,0.5581289899087508,0.13074437452413545,0.1415633177835569
corr_source_glass_blur_sev1,39,6500,True,False,False,0.854,0.854,0.8709230769230769,0.8554322944180314,0.8681070020308165,0.001432294418031388,0.002816074892260434,0.8655551865276481,0.8656692153928991,0.011555186527648087,0.005253861530177817,0.9174112236768719,0.9250769019126892,0.07107690191268923,0.0541538249896123,0.9110769033432007,0.0570769033432007,0.04015382642012377,0.946053147315979,0.09205314731597902,0.07513007039290209,0.9456047415733337,0.09160474157333376,0.07468166465025683,0.9043885135419585,0.0503885135419585,0.03346543661888157
