testset,testset_idx,n_samples,is_source,is_target,is_clean,true_acc,acc_st_true,acc_ta_true,acc_st_tdc,acc_ta_tdc,err_st_tdc,err_ta_tdc,acc_st_mm,acc_ta_mm,err_st_mm,err_ta_mm,mano_fro_norm,est_ATC,err_ATC,err_ta_ATC,est_ATC-NE,err_ATC-NE,err_ta_ATC-NE,est_AC,err_AC,err_ta_AC,est_DOC,err_DOC,err_ta_DOC,est_COT,err_COT,err_ta_COT
corr_source_defocus_blur_sev2,35,1700,True,False,False,0.8694117647058823,0.8694117647058823,0.8858823529411765,0.990498812351544,0.990498812351544,0.1210870476456617,0.10461645941036757,0.9452862403873608,0.9495018639345193,0.07587447568147843,0.06361951099334284,0.9157853735217976,0.7811764478683472,0.08823531683753516,0.10470590507282929,0.770588219165802,0.09882354554008033,0.11529413377537445,0.9308264255523682,0.061414660846485836,0.04494407261119171,0.9308196306228638,0.06140786591698144,0.044937277681687315,0.9032995533315735,0.033887788625691195,0.01741720039039707
corr_source_defocus_blur_sev3,36,1700,True,False,False,0.721764705882353,0.721764705882353,0.78,0.9684466019417476,0.9684466019417476,0.2466818960593946,0.18844660194174756,0.8562971737545588,0.8895954220397765,0.13453246787220585,0.10959542203977646,0.8311139285210737,0.5817646980285645,0.14000000785378852,0.19823530197143557,0.5600000023841858,0.16176470349816718,0.21999999761581424,0.8627223372459412,0.1409576313635882,0.08272233724594114,0.8627155423164368,0.1409508364340838,0.08271554231643674,0.7997350299774981,0.07797032409514515,0.019735029977498098
corr_source_defocus_blur_sev4,37,1700,True,False,False,0.5588235294117647,0.5588235294117647,0.6964705882352941,0.9557739557739557,0.9558750553978147,0.396950426362191,0.25940446716252064,0.7682367848068951,0.8390072493681727,0.20941325539513034,0.14253666113287866,0.7483868995296377,0.4170587956905365,0.14176473372122822,0.27941179254475756,0.3894117474555969,0.1694117819561678,0.30705884077969714,0.796683669090271,0.23786013967850628,0.10021308085497693,0.7966768741607666,0.23785334474900188,0.10020628592547254,0.6758772595329852,0.11705373012122045,0.0205933287023089
corr_source_defocus_blur_sev5,38,1700,True,False,False,0.39941176470588236,0.39941176470588236,0.711764705882353,0.9499691167387276,0.9499691167387276,0.5505573520328453,0.23820441085637467,0.7093660810205724,0.8112764518937595,0.30995431631469006,0.09951174601140655,0.6951749549593566,0.31882351636886597,0.08058824833701639,0.392941189513487,0.2917647063732147,0.10764705833266763,0.41999999950913824,0.7549977898597717,0.3555860251538894,0.04323308397741876,0.7549909949302673,0.355579230224385,0.04322628904791437,0.5610414526604572,0.16162968795457489,0.15072325322189573
corr_source_glass_blur_sev1,39,1700,True,False,False,0.9088235294117647,0.9088235294117647,0.9129411764705883,0.9916963226571768,0.9916963226571768,0.08287279324541208,0.07875514618658852,0.9803590332497776,0.9804501934256965,0.07153550383801288,0.06750901695510825,0.949742237462882,0.8558823466300964,0.05294118278166826,0.05705882984049182,0.8488234877586365,0.06000004165312822,0.06411768871195178,0.9599310159683228,0.05110748655655806,0.0469898394977345,0.9599242210388184,0.05110069162705366,0.0469830445682301,0.9263380802512523,0.017514550839487608,0.013396903780664049
corr_source_glass_blur_sev2,40,1700,True,False,False,0.8488235294117648,0.8488235294117648,0.8752941176470588,0.9910979228486647,0.9910979228486647,0.14227439343689996,0.11580380520160594,0.9570574665770274,0.9588712279401626,0.10823393716526264,0.08357711029310377,0.916651010575496,0.7770587801933289,0.0717647492184359,0.09823533745372992,0.763529360294342,0.08529416911742271,0.11176475735271674,0.9344015121459961,0.08557798273423134,0.059107394498937316,0.9343947172164917,0.08557118780472694,0.05910059956943292,0.875580938223604,0.0267574088118393,0.00028682057654527693
corr_source_glass_blur_sev3,41,1700,True,False,False,0.658235294117647,0.658235294117647,0.7294117647058823,0.9734299516908212,0.9734299516908212,0.3151946575731742,0.24401818698493893,0.866759208162482,0.8706300810319411,0.20852391404483495,0.14121831632605875,0.8108223308835965,0.5276470184326172,0.13058827568502984,0.20176474627326513,0.5005882382392883,0.1576470558783587,0.22882352646659398,0.8499182462692261,0.19168295215157904,0.12050648156334376,0.8499114513397217,0.19167615722207465,0.12049968663383936,0.7114955182066011,0.053260224088954033,0.017916246499281252
corr_source_glass_blur_sev4,42,1700,True,False,False,0.5405882352941176,0.5405882352941176,0.6958823529411765,0.9640463132236441,0.9640463132236441,0.4234580779295265,0.2681639602824676,0.7892712926100623,0.8481968206004655,0.24868305731594476,0.15231446765928902,0.7649013050902744,0.44647055864334106,0.09411767665077653,0.24941179429783544,0.42941173911094666,0.11117649618317094,0.26647061383022985,0.8101253509521484,0.26953711565803085,0.11424299801097193,0.810118556022644,0.26953032072852645,0.11423620308146754,0.6309022894374503,0.09031405414333271,0.0649800635037262
corr_source_glass_blur_sev5,43,1700,True,False,False,0.44058823529411767,0.44058823529411767,0.6758823529411765,0.9634146341463414,0.9643316017945835,0.5228263988522237,0.28844924885340706,0.7224407514863462,0.8236266776411788,0.28185251619222856,0.14774432470000232,0.7074629215003699,0.3499999940395355,0.09058824125458215,0.32588235890164097,0.32058823108673096,0.12000000420738671,0.35529412185444553,0.7651652097702026,0.32457697447608497,0.08928285682902615,0.7651584148406982,0.3245701795465806,0.08927606189952175,0.5520692230602147,0.111480987766097,0.12381312988096183
corr_source_gaussian_noise_sev1,44,1700,True,False,False,0.9311764705882353,0.9311764705882353,0.9376470588235294,0.9952718676122931,0.9952718676122931,0.06409539702405787,0.05762480878876375,0.9858670584630908,0.9858670584630908,0.05469058787485548,0.04821999963956136,0.9643692684286624,0.8970587849617004,0.03411768562653483,0.04058827386182895,0.8917646408081055,0.0394118297801298,0.04588241801542392,0.9721723794937134,0.04099590890547811,0.03452532067018399,0.972165584564209,0.04098911397597371,0.034518525740679595,0.9521598581935595,0.020983387605324255,0.014512799370030138
