dataset,breeds_name,testset,frac_accepted,acc_true,acc_est_mm,acc_est_tdc,fdr_mixmax,fdr_tdc,fdr_true
breeds,entity13,val_source,0.252500,0.771300,0.773205,0.783410,0.007868,0.009854,0.002674
breeds,entity13,val_source,0.262600,0.761200,0.763735,0.774342,0.007549,0.009288,0.002674
breeds,entity13,val_source,0.272700,0.751500,0.754611,0.764919,0.006982,0.008952,0.002448
breeds,entity13,val_source,0.282800,0.741600,0.745364,0.755586,0.006486,0.008543,0.002338
breeds,entity13,val_source,0.292900,0.731500,0.735840,0.746527,0.006171,0.007930,0.002338
breeds,entity13,val_source,0.303000,0.721600,0.726173,0.737367,0.005950,0.007370,0.002277
breeds,entity13,val_source,0.313100,0.711500,0.716515,0.727903,0.005715,0.007015,0.002277
breeds,entity13,val_source,0.323200,0.701400,0.707245,0.719606,0.005188,0.005788,0.002277
breeds,entity13,val_source,0.333300,0.691300,0.697791,0.710720,0.004782,0.004965,0.002277
breeds,entity13,val_source,0.343400,0.681400,0.688170,0.701034,0.004491,0.004726,0.002257
breeds,entity13,val_source,0.353500,0.671500,0.678507,0.691373,0.004223,0.004461,0.002145
breeds,entity13,val_source,0.363600,0.661600,0.668628,0.681424,0.004117,0.004413,0.002028
breeds,entity13,val_source,0.373700,0.652100,0.659125,0.671776,0.003706,0.004123,0.001594
breeds,entity13,val_source,0.383800,0.642200,0.649152,0.661840,0.003664,0.004058,0.001454
breeds,entity13,val_source,0.393900,0.632100,0.639240,0.652173,0.003570,0.003768,0.001454
breeds,entity13,val_source,0.404000,0.622000,0.629353,0.642456,0.003451,0.003511,0.001454
breeds,entity13,val_source,0.414100,0.612300,0.619665,0.632574,0.003160,0.003385,0.001188
breeds,entity13,val_source,0.424200,0.602200,0.610077,0.622868,0.002770,0.003102,0.001188
breeds,entity13,val_source,0.434300,0.592100,0.600033,0.612831,0.002770,0.003102,0.001188
breeds,entity13,val_source,0.444400,0.582000,0.589989,0.602840,0.002770,0.003060,0.001188
breeds,entity13,val_source,0.454500,0.571900,0.579948,0.592946,0.002767,0.002929,0.001188
breeds,entity13,val_source,0.464600,0.562000,0.569978,0.583085,0.002698,0.002761,0.001120
breeds,entity13,val_source,0.474700,0.552100,0.560150,0.573736,0.002491,0.002098,0.000948
breeds,entity13,val_source,0.484800,0.542000,0.550155,0.563679,0.002438,0.002098,0.000948
breeds,entity13,val_source,0.494900,0.531900,0.540238,0.553767,0.002306,0.001954,0.000948
breeds,entity13,val_source,0.505000,0.522200,0.530414,0.543873,0.002074,0.001785,0.000598
breeds,entity13,val_source,0.515100,0.512100,0.520524,0.533959,0.001901,0.001631,0.000598
breeds,entity13,val_source,0.525200,0.502000,0.510518,0.523892,0.001842,0.001631,0.000598
breeds,entity13,val_source,0.535300,0.491900,0.500527,0.513943,0.001765,0.001504,0.000598
breeds,entity13,val_source,0.545400,0.481800,0.490462,0.503873,0.001765,0.001504,0.000598
breeds,entity13,val_source,0.555500,0.471700,0.480398,0.493803,0.001765,0.001504,0.000598
breeds,entity13,val_source,0.565600,0.461600,0.470350,0.483734,0.001746,0.001504,0.000598
breeds,entity13,val_source,0.575700,0.451500,0.460362,0.473664,0.001656,0.001504,0.000598
breeds,entity13,val_source,0.585800,0.441400,0.450295,0.463595,0.001656,0.001504,0.000598
breeds,entity13,val_source,0.595900,0.431300,0.440285,0.453525,0.001587,0.001504,0.000598
breeds,entity13,val_source,0.606000,0.421400,0.430217,0.443455,0.001587,0.001504,0.000498
breeds,entity13,val_source,0.616100,0.411300,0.420149,0.433386,0.001587,0.001504,0.000498
breeds,entity13,val_source,0.626200,0.401200,0.410360,0.423316,0.001214,0.001504,0.000498
breeds,entity13,val_source,0.636300,0.391100,0.400284,0.413247,0.001214,0.001504,0.000498
breeds,entity13,val_source,0.646400,0.381000,0.390209,0.403177,0.001214,0.001504,0.000498
breeds,entity13,val_source,0.656500,0.370900,0.380133,0.393107,0.001214,0.001504,0.000498
breeds,entity13,val_source,0.666600,0.360800,0.370058,0.383038,0.001214,0.001504,0.000498
breeds,entity13,val_source,0.676700,0.350700,0.359982,0.372968,0.001214,0.001504,0.000498
breeds,entity13,val_source,0.686800,0.340800,0.349907,0.362899,0.001214,0.001504,0.000318
breeds,entity13,val_source,0.696900,0.330700,0.339831,0.352829,0.001214,0.001504,0.000318
breeds,entity13,val_source,0.707000,0.320600,0.329756,0.342759,0.001214,0.001504,0.000318
breeds,entity13,val_source,0.717100,0.310500,0.319731,0.332749,0.001124,0.001399,0.000318
breeds,entity13,val_source,0.727200,0.300400,0.309654,0.322678,0.001124,0.001399,0.000318
breeds,entity13,val_source,0.737300,0.290300,0.299674,0.312744,0.000939,0.001137,0.000318
breeds,entity13,val_source,0.747400,0.280200,0.289722,0.302842,0.000683,0.000790,0.000318
breeds,entity13,val_source,0.757500,0.270100,0.279636,0.292758,0.000683,0.000790,0.000318
breeds,entity13,val_source,0.767600,0.260000,0.269550,0.282674,0.000683,0.000790,0.000318
breeds,entity13,val_source,0.777700,0.249900,0.259463,0.272590,0.000683,0.000790,0.000318
breeds,entity13,val_source,0.787800,0.239800,0.249377,0.262506,0.000683,0.000790,0.000318
breeds,entity13,val_source,0.797900,0.229700,0.239291,0.252422,0.000683,0.000790,0.000318
breeds,entity13,val_source,0.808000,0.219800,0.229205,0.242338,0.000683,0.000790,0.000000
breeds,entity13,val_source,0.818100,0.209700,0.219119,0.232254,0.000683,0.000790,0.000000
breeds,entity13,val_source,0.828200,0.199600,0.209032,0.222169,0.000683,0.000790,0.000000
breeds,entity13,val_source,0.838300,0.189500,0.198946,0.212085,0.000683,0.000790,0.000000
breeds,entity13,val_source,0.848400,0.179400,0.188860,0.202001,0.000683,0.000790,0.000000
breeds,entity13,val_source,0.858500,0.169300,0.178793,0.191941,0.000614,0.000705,0.000000
breeds,entity13,val_source,0.868600,0.159200,0.168706,0.181856,0.000614,0.000705,0.000000
breeds,entity13,val_source,0.878700,0.149100,0.158767,0.171941,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.888800,0.139000,0.148667,0.161841,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.898900,0.128900,0.138567,0.151741,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.909000,0.118800,0.128467,0.141641,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.919100,0.108700,0.118367,0.131541,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.929200,0.098600,0.108267,0.121441,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.939300,0.088500,0.098167,0.111341,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.949400,0.078400,0.088067,0.101241,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.959500,0.068300,0.077967,0.091141,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.969600,0.058200,0.067867,0.081041,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.979700,0.048100,0.057767,0.070941,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.989800,0.038000,0.047667,0.060841,0.000000,0.000000,0.000000
breeds,entity13,val_source,0.999900,0.027900,0.037567,0.050741,0.000000,0.000000,0.000000
breeds,entity13,val_target,0.000000,0.790157,0.840446,0.805417,0.159554,0.194583,0.209843
breeds,entity13,val_target,0.010095,0.794362,0.834578,0.810073,0.159046,0.189116,0.204760
breeds,entity13,val_target,0.020197,0.797301,0.828886,0.813415,0.158436,0.184206,0.200216
breeds,entity13,val_target,0.030298,0.799707,0.823779,0.816579,0.157511,0.179285,0.195851
breeds,entity13,val_target,0.040399,0.801664,0.818782,0.819243,0.156509,0.174521,0.191626
breeds,entity13,val_target,0.050501,0.803088,0.813915,0.821509,0.155418,0.169865,0.187600
breeds,entity13,val_target,0.060602,0.804439,0.809424,0.822492,0.154103,0.165792,0.183523
breeds,entity13,val_target,0.070703,0.805124,0.805479,0.823845,0.152465,0.161431,0.179714
breeds,entity13,val_target,0.080804,0.805542,0.801519,0.824747,0.150801,0.157220,0.175966
breeds,entity13,val_target,0.090906,0.805936,0.797693,0.825511,0.149025,0.152991,0.172150
breeds,entity13,val_target,0.101007,0.805433,0.793978,0.825674,0.147148,0.149001,0.168746
breeds,entity13,val_target,0.111108,0.805051,0.790382,0.825588,0.145160,0.145061,0.165196
breeds,entity13,val_target,0.121210,0.804112,0.787448,0.824385,0.142751,0.141665,0.161882
breeds,entity13,val_target,0.131311,0.803185,0.783893,0.823111,0.140643,0.138232,0.158483
breeds,entity13,val_target,0.141412,0.802064,0.780892,0.821734,0.138163,0.134778,0.155117
breeds,entity13,val_target,0.151514,0.800095,0.777723,0.820605,0.135723,0.131095,0.152172
breeds,entity13,val_target,0.161615,0.798052,0.774570,0.818670,0.133214,0.127804,0.149199
breeds,entity13,val_target,0.171710,0.796113,0.771784,0.816965,0.130425,0.124297,0.146095
breeds,entity13,val_target,0.181812,0.793490,0.768726,0.814352,0.127731,0.121255,0.143327
breeds,entity13,val_target,0.191913,0.791023,0.765936,0.812167,0.124804,0.117873,0.140398
breeds,entity13,val_target,0.202014,0.788412,0.762913,0.809745,0.121949,0.114553,0.137482
breeds,entity13,val_target,0.212116,0.785873,0.759410,0.806454,0.119325,0.111700,0.134444
breeds,entity13,val_target,0.222217,0.783019,0.756272,0.803259,0.116398,0.108711,0.131533
breeds,entity13,val_target,0.232318,0.779462,0.752809,0.799679,0.113606,0.105894,0.128998
breeds,entity13,val_target,0.242419,0.775541,0.749920,0.795793,0.110361,0.103204,0.126632
breeds,entity13,val_target,0.252521,0.771936,0.746539,0.791997,0.107357,0.100381,0.124006
breeds,entity13,val_target,0.262622,0.768076,0.742961,0.787669,0.104404,0.097841,0.121475
breeds,entity13,val_target,0.272723,0.763889,0.738955,0.783076,0.101664,0.095413,0.119092
breeds,entity13,val_target,0.282825,0.759411,0.734876,0.779078,0.098897,0.092502,0.116851
breeds,entity13,val_target,0.292926,0.754896,0.730704,0.774422,0.096117,0.089972,0.114571
breeds,entity13,val_target,0.303027,0.750370,0.726202,0.769635,0.093493,0.087464,0.112231
breeds,entity13,val_target,0.313129,0.745492,0.721989,0.764685,0.090582,0.085001,0.110068
breeds,entity13,val_target,0.323230,0.740274,0.717545,0.759873,0.087755,0.082362,0.108107
breeds,entity13,val_target,0.333331,0.735372,0.712882,0.754545,0.085005,0.080029,0.105845
breeds,entity13,val_target,0.343427,0.729870,0.708198,0.749195,0.082191,0.077646,0.103983
breeds,entity13,val_target,0.353528,0.724435,0.703443,0.743921,0.079341,0.075126,0.102000
breeds,entity13,val_target,0.363629,0.718975,0.698596,0.738487,0.076472,0.072651,0.099970
breeds,entity13,val_target,0.373731,0.713430,0.693292,0.732768,0.073875,0.070324,0.097943
breeds,entity13,val_target,0.383832,0.707644,0.688024,0.726646,0.071164,0.068248,0.096045
breeds,entity13,val_target,0.393933,0.701651,0.682575,0.720626,0.068512,0.066019,0.094259
breeds,entity13,val_target,0.404034,0.695197,0.676837,0.714295,0.066013,0.063975,0.092799
breeds,entity13,val_target,0.414136,0.688877,0.670740,0.707999,0.063733,0.061830,0.091168
breeds,entity13,val_target,0.424237,0.682363,0.664468,0.701585,0.061526,0.059712,0.089658
breeds,entity13,val_target,0.434338,0.675970,0.658194,0.694981,0.059242,0.057687,0.087976
breeds,entity13,val_target,0.444440,0.669638,0.651827,0.688190,0.056958,0.055757,0.086180
breeds,entity13,val_target,0.454541,0.663051,0.645334,0.681171,0.054706,0.053964,0.084555
breeds,entity13,val_target,0.464642,0.656222,0.638506,0.674117,0.052680,0.052136,0.083083
breeds,entity13,val_target,0.474744,0.649381,0.631595,0.666874,0.050657,0.050418,0.081594
breeds,entity13,val_target,0.484845,0.642285,0.624602,0.659682,0.048633,0.048583,0.080268
breeds,entity13,val_target,0.494946,0.635020,0.617283,0.652599,0.046851,0.046567,0.079076
breeds,entity13,val_target,0.505042,0.627942,0.610194,0.645028,0.044770,0.044966,0.077640
breeds,entity13,val_target,0.515143,0.620628,0.602868,0.637505,0.042841,0.043245,0.076385
breeds,entity13,val_target,0.525244,0.613302,0.595488,0.629788,0.040886,0.041653,0.075087
breeds,entity13,val_target,0.535346,0.605685,0.587688,0.622108,0.039298,0.039954,0.074042
breeds,entity13,val_target,0.545447,0.598262,0.579791,0.614180,0.037747,0.038450,0.072743
breeds,entity13,val_target,0.555548,0.590573,0.572016,0.606032,0.035988,0.037128,0.071683
breeds,entity13,val_target,0.565649,0.583186,0.563909,0.597842,0.034529,0.035790,0.070225
breeds,entity13,val_target,0.575751,0.575278,0.555675,0.589327,0.033151,0.034773,0.069306
breeds,entity13,val_target,0.585852,0.567249,0.547268,0.581343,0.031914,0.033065,0.068488
breeds,entity13,val_target,0.595953,0.559475,0.539034,0.573153,0.030401,0.031527,0.067335
breeds,entity13,val_target,0.606055,0.551664,0.530659,0.564684,0.028989,0.030263,0.066148
breeds,entity13,val_target,0.616156,0.543720,0.522225,0.556095,0.027580,0.029090,0.065062
breeds,entity13,val_target,0.626257,0.535545,0.513609,0.547618,0.026339,0.027702,0.064234
breeds,entity13,val_target,0.636359,0.527298,0.504923,0.538803,0.025124,0.026703,0.063453
breeds,entity13,val_target,0.646460,0.519051,0.496042,0.530017,0.024116,0.025607,0.062683
breeds,entity13,val_target,0.656561,0.510659,0.487341,0.521414,0.022786,0.024178,0.062051
breeds,entity13,val_target,0.666663,0.502509,0.478557,0.512660,0.021502,0.022889,0.061002
breeds,entity13,val_target,0.676758,0.494074,0.469768,0.503834,0.020153,0.021641,0.060342
breeds,entity13,val_target,0.686859,0.485705,0.460757,0.494926,0.019062,0.020434,0.059512
breeds,entity13,val_target,0.696961,0.477168,0.451562,0.485825,0.018202,0.019465,0.058915
breeds,entity13,val_target,0.707062,0.468811,0.442368,0.476718,0.017281,0.018439,0.057969
breeds,entity13,val_target,0.717163,0.460237,0.433141,0.467450,0.016353,0.017624,0.057289
breeds,entity13,val_target,0.727264,0.451566,0.423832,0.458255,0.015505,0.016616,0.056829
breeds,entity13,val_target,0.737366,0.442882,0.414456,0.448923,0.014720,0.015789,0.056168
breeds,entity13,val_target,0.747467,0.434235,0.405074,0.439653,0.013884,0.014776,0.055709
breeds,entity13,val_target,0.757568,0.425358,0.395727,0.430214,0.012909,0.014025,0.055430
breeds,entity13,val_target,0.767670,0.416711,0.386315,0.420876,0.011986,0.012993,0.054733
breeds,entity13,val_target,0.777771,0.407967,0.376767,0.411422,0.011286,0.012127,0.054180
breeds,entity13,val_target,0.787872,0.399102,0.367204,0.401994,0.010555,0.011118,0.053816
breeds,entity13,val_target,0.797974,0.390443,0.357714,0.392475,0.009568,0.010232,0.052980
breeds,entity13,val_target,0.808075,0.381675,0.348058,0.382855,0.008914,0.009516,0.052323
breeds,entity13,val_target,0.818176,0.372785,0.338429,0.373255,0.008108,0.008665,0.051866
breeds,entity13,val_target,0.828278,0.363787,0.328649,0.363497,0.007650,0.008177,0.051670
breeds,entity13,val_target,0.838373,0.355012,0.318908,0.353749,0.007032,0.007611,0.050669
breeds,entity13,val_target,0.848474,0.346184,0.309133,0.344012,0.006425,0.006918,0.050010
breeds,entity13,val_target,0.858576,0.337052,0.299346,0.334242,0.005773,0.006241,0.050010
breeds,entity13,val_target,0.868677,0.328114,0.289508,0.324445,0.005213,0.005560,0.049595
breeds,entity13,val_target,0.878778,0.318934,0.279610,0.314589,0.004807,0.005015,0.049490
breeds,entity13,val_target,0.888879,0.309814,0.269769,0.304734,0.004075,0.004360,0.049490
breeds,entity13,val_target,0.898981,0.300658,0.259895,0.294886,0.003355,0.003545,0.049490
breeds,entity13,val_target,0.909082,0.291575,0.249960,0.284957,0.002814,0.002989,0.049490
breeds,entity13,val_target,0.919183,0.282370,0.239949,0.274962,0.002611,0.002704,0.049490
breeds,entity13,val_target,0.929285,0.273154,0.229936,0.264949,0.002354,0.002466,0.049490
breeds,entity13,val_target,0.939386,0.263949,0.219925,0.254944,0.002001,0.002080,0.049490
breeds,entity13,val_target,0.949487,0.254805,0.209883,0.244906,0.001815,0.001875,0.049490
breeds,entity13,val_target,0.959589,0.245601,0.199835,0.234860,0.001611,0.001657,0.049490
breeds,entity13,val_target,0.969690,0.236311,0.189805,0.224832,0.000979,0.000996,0.049490
breeds,entity13,val_target,0.979791,0.227204,0.179739,0.214767,0.000584,0.000590,0.049490
breeds,entity13,val_target,0.989893,0.218096,0.169650,0.204679,0.000550,0.000554,0.049490
breeds,entity13,val_target,0.999994,0.209849,0.159560,0.194589,0.000000,0.000000,0.000000
breeds,entity13,imagenet_val_source,0.000000,0.951077,0.954285,0.934775,0.045715,0.065225,0.048923
breeds,entity13,imagenet_val_source,0.010000,0.955231,0.948007,0.938256,0.044297,0.059075,0.042269
breeds,entity13,imagenet_val_source,0.020154,0.951846,0.941219,0.938326,0.043039,0.054470,0.039234
breeds,entity13,imagenet_val_source,0.030154,0.950154,0.935011,0.936793,0.041527,0.050667,0.035369
breeds,entity13,imagenet_val_source,0.040308,0.948308,0.928947,0.932735,0.039836,0.048027,0.031420
breeds,entity13,imagenet_val_source,0.050462,0.945231,0.924587,0.928251,0.037211,0.045555,0.028025
breeds,entity13,imagenet_val_source,0.060462,0.940769,0.918534,0.925225,0.035506,0.042328,0.025368
breeds,entity13,imagenet_val_source,0.070615,0.934923,0.913692,0.923032,0.033037,0.038508,0.023325
breeds,entity13,imagenet_val_source,0.080769,0.931231,0.908628,0.920467,0.030633,0.034805,0.020080
breeds,entity13,imagenet_val_source,0.090769,0.924308,0.903547,0.915724,0.028265,0.032297,0.018597
breeds,entity13,imagenet_val_source,0.100923,0.917846,0.898038,0.910455,0.026001,0.029945,0.016749
breeds,entity13,imagenet_val_source,0.111077,0.909538,0.891896,0.906115,0.024042,0.027017,0.015878
breeds,entity13,imagenet_val_source,0.121077,0.902000,0.886126,0.902264,0.021909,0.023827,0.014703
breeds,entity13,imagenet_val_source,0.131231,0.894308,0.879357,0.896604,0.020217,0.021519,0.013458
breeds,entity13,imagenet_val_source,0.141385,0.886308,0.873293,0.890071,0.018074,0.019665,0.012348
breeds,entity13,imagenet_val_source,0.151385,0.879077,0.866350,0.882218,0.016486,0.018631,0.010875
breeds,entity13,imagenet_val_source,0.161538,0.869538,0.858536,0.874266,0.015291,0.017544,0.010547
breeds,entity13,imagenet_val_source,0.171538,0.862308,0.850863,0.867173,0.014071,0.016002,0.009099
breeds,entity13,imagenet_val_source,0.181692,0.854000,0.842191,0.858900,0.013339,0.015050,0.008071
breeds,entity13,imagenet_val_source,0.191846,0.844769,0.833660,0.850288,0.012503,0.014286,0.007605
breeds,entity13,imagenet_val_source,0.201846,0.835077,0.824893,0.842202,0.011888,0.013266,0.007514
breeds,entity13,imagenet_val_source,0.212000,0.824923,0.815729,0.834248,0.011413,0.012041,0.007514
breeds,entity13,imagenet_val_source,0.222154,0.815692,0.807431,0.825017,0.010369,0.011605,0.007078
breeds,entity13,imagenet_val_source,0.232154,0.806000,0.798942,0.817220,0.009520,0.010322,0.006962
breeds,entity13,imagenet_val_source,0.242308,0.797385,0.790124,0.807275,0.008766,0.010322,0.006089
breeds,entity13,imagenet_val_source,0.252462,0.788154,0.780834,0.797410,0.008307,0.010269,0.005557
breeds,entity13,imagenet_val_source,0.262462,0.779692,0.771800,0.789131,0.007765,0.009242,0.004575
breeds,entity13,imagenet_val_source,0.272615,0.769538,0.762825,0.780202,0.007063,0.008529,0.004575
breeds,entity13,imagenet_val_source,0.282769,0.759385,0.753453,0.771917,0.006617,0.007347,0.004575
breeds,entity13,imagenet_val_source,0.292769,0.750000,0.744438,0.762356,0.006015,0.007140,0.004322
breeds,entity13,imagenet_val_source,0.302923,0.740154,0.734512,0.752518,0.005939,0.007018,0.004188
breeds,entity13,imagenet_val_source,0.313077,0.730615,0.724976,0.744435,0.005577,0.005614,0.003781
breeds,entity13,imagenet_val_source,0.323077,0.720923,0.715777,0.735051,0.005068,0.005242,0.003587
breeds,entity13,imagenet_val_source,0.333231,0.711077,0.706141,0.725198,0.004757,0.005096,0.003460
breeds,entity13,imagenet_val_source,0.343231,0.701077,0.696878,0.715828,0.004269,0.004694,0.003460
breeds,entity13,imagenet_val_source,0.353385,0.690923,0.687276,0.705770,0.003909,0.004694,0.003460
breeds,entity13,imagenet_val_source,0.363538,0.680769,0.677561,0.696435,0.003626,0.004125,0.003460
breeds,entity13,imagenet_val_source,0.373538,0.671077,0.667906,0.686517,0.003408,0.004125,0.003430
breeds,entity13,imagenet_val_source,0.383692,0.660923,0.658406,0.676942,0.002934,0.003724,0.003430
breeds,entity13,imagenet_val_source,0.393846,0.650769,0.648735,0.667690,0.002585,0.003043,0.003430
breeds,entity13,imagenet_val_source,0.403846,0.641385,0.639239,0.658604,0.002206,0.002327,0.003082
breeds,entity13,imagenet_val_source,0.414000,0.631231,0.629327,0.648498,0.002038,0.002327,0.003082
breeds,entity13,imagenet_val_source,0.424154,0.621077,0.619214,0.638391,0.002038,0.002327,0.003082
breeds,entity13,imagenet_val_source,0.434154,0.611077,0.609448,0.628630,0.001867,0.002156,0.003082
breeds,entity13,imagenet_val_source,0.444308,0.600923,0.599818,0.619094,0.001431,0.001640,0.003082
breeds,entity13,imagenet_val_source,0.454462,0.590769,0.589812,0.609236,0.001321,0.001400,0.003082
breeds,entity13,imagenet_val_source,0.464462,0.580769,0.580233,0.600151,0.000953,0.000571,0.003082
breeds,entity13,imagenet_val_source,0.474615,0.570615,0.570225,0.590009,0.000833,0.000571,0.003082
breeds,entity13,imagenet_val_source,0.484769,0.560462,0.560219,0.579867,0.000706,0.000571,0.003082
breeds,entity13,imagenet_val_source,0.494769,0.550462,0.550233,0.569878,0.000706,0.000571,0.003082
breeds,entity13,imagenet_val_source,0.504923,0.540308,0.540094,0.559736,0.000706,0.000571,0.003082
breeds,entity13,imagenet_val_source,0.514923,0.530308,0.530108,0.549747,0.000706,0.000571,0.003082
breeds,entity13,imagenet_val_source,0.525077,0.520154,0.519968,0.539605,0.000706,0.000571,0.003082
breeds,entity13,imagenet_val_source,0.535231,0.510000,0.509917,0.529687,0.000611,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.545231,0.500308,0.499929,0.519694,0.000611,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.555385,0.490462,0.489787,0.509547,0.000611,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.565538,0.480308,0.479646,0.499399,0.000611,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.575538,0.470308,0.469658,0.489406,0.000611,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.585692,0.460154,0.459639,0.479259,0.000464,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.595846,0.450000,0.449494,0.469112,0.000464,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.605846,0.440308,0.439664,0.459118,0.000260,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.616000,0.430462,0.429516,0.448971,0.000260,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.626154,0.420308,0.419367,0.438824,0.000260,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.636154,0.410308,0.409373,0.428831,0.000260,0.000330,0.003082
breeds,entity13,imagenet_val_source,0.646308,0.400462,0.399224,0.418683,0.000260,0.000330,0.003016
breeds,entity13,imagenet_val_source,0.656462,0.390308,0.389075,0.408536,0.000260,0.000330,0.003016
breeds,entity13,imagenet_val_source,0.666462,0.380308,0.379081,0.398543,0.000260,0.000330,0.003016
breeds,entity13,imagenet_val_source,0.676615,0.370154,0.369100,0.388609,0.000000,0.000000,0.003016
breeds,entity13,imagenet_val_source,0.686615,0.360154,0.359100,0.378609,0.000000,0.000000,0.003016
breeds,entity13,imagenet_val_source,0.696769,0.350000,0.348946,0.368455,0.000000,0.000000,0.003016
breeds,entity13,imagenet_val_source,0.706923,0.339846,0.338792,0.358301,0.000000,0.000000,0.003016
breeds,entity13,imagenet_val_source,0.716923,0.329846,0.328792,0.348301,0.000000,0.000000,0.003016
breeds,entity13,imagenet_val_source,0.727077,0.319692,0.318638,0.338148,0.000000,0.000000,0.003016
breeds,entity13,imagenet_val_source,0.737231,0.309846,0.308484,0.327994,0.000000,0.000000,0.003016
breeds,entity13,imagenet_val_source,0.747231,0.299846,0.298484,0.317994,0.000000,0.000000,0.003016
breeds,entity13,imagenet_val_source,0.757385,0.290000,0.288331,0.307840,0.000000,0.000000,0.003016
breeds,entity13,imagenet_val_source,0.767538,0.280154,0.278177,0.297686,0.000000,0.000000,0.002632
breeds,entity13,imagenet_val_source,0.777538,0.270154,0.268177,0.287686,0.000000,0.000000,0.002632
breeds,entity13,imagenet_val_source,0.787692,0.260000,0.258023,0.277532,0.000000,0.000000,0.002632
breeds,entity13,imagenet_val_source,0.797846,0.250154,0.247869,0.267378,0.000000,0.000000,0.002211
breeds,entity13,imagenet_val_source,0.807846,0.240154,0.237869,0.257378,0.000000,0.000000,0.002211
breeds,entity13,imagenet_val_source,0.818000,0.230308,0.227715,0.247225,0.000000,0.000000,0.001661
breeds,entity13,imagenet_val_source,0.828154,0.220154,0.217561,0.237071,0.000000,0.000000,0.001661
breeds,entity13,imagenet_val_source,0.838154,0.210154,0.207561,0.227071,0.000000,0.000000,0.001661
breeds,entity13,imagenet_val_source,0.848308,0.200000,0.197408,0.216917,0.000000,0.000000,0.001661
