dataset,breeds_name,config,testset,logit_threshold,frac_accepted,acc_true,acc_est_mm,acc_est_tdc,fdr_mixmax,fdr_tdc,fdr_true
breeds,entity30,seed_42,val_target,10.967934,0.474744,0.671142,0.601874,0.552393,0.006362,0.001535,0.115981
breeds,entity30,seed_42,val_target,11.072375,0.484840,0.665263,0.592254,0.542416,0.006024,0.001449,0.114158
breeds,entity30,seed_42,val_target,11.175575,0.494942,0.659780,0.582729,0.532469,0.005573,0.001325,0.111871
breeds,entity30,seed_42,val_target,11.278999,0.505045,0.653688,0.573021,0.522470,0.005289,0.001247,0.110093
breeds,entity30,seed_42,val_target,11.385229,0.515147,0.647543,0.563306,0.512485,0.004999,0.001152,0.108314
breeds,entity30,seed_42,val_target,11.485087,0.525243,0.641016,0.553616,0.502494,0.004678,0.001066,0.106852
breeds,entity30,seed_42,val_target,11.585760,0.535346,0.634573,0.543784,0.492469,0.004488,0.001006,0.105240
breeds,entity30,seed_42,val_target,11.687965,0.545448,0.627831,0.534072,0.482483,0.004159,0.000900,0.103881
breeds,entity30,seed_42,val_target,11.790447,0.555551,0.621375,0.524186,0.472431,0.004010,0.000863,0.102130
breeds,entity30,seed_42,val_target,11.887799,0.565646,0.614550,0.514394,0.462363,0.003753,0.000851,0.100741
breeds,entity30,seed_42,val_target,11.988451,0.575749,0.607990,0.504589,0.452351,0.003492,0.000765,0.098976
breeds,entity30,seed_42,val_target,12.093023,0.585851,0.600898,0.494709,0.442276,0.003309,0.000751,0.097754
breeds,entity30,seed_42,val_target,12.198254,0.595954,0.593547,0.484827,0.432215,0.003119,0.000718,0.096793
breeds,entity30,seed_42,val_target,12.302248,0.606056,0.586221,0.474950,0.422161,0.002912,0.000675,0.095707
breeds,entity30,seed_42,val_target,12.401977,0.616152,0.578928,0.465061,0.412142,0.002719,0.000592,0.094623
breeds,entity30,seed_42,val_target,12.505298,0.626255,0.571616,0.455178,0.402119,0.002499,0.000502,0.093448
breeds,entity30,seed_42,val_target,12.606524,0.636357,0.563823,0.445229,0.392034,0.002357,0.000492,0.092860
breeds,entity30,seed_42,val_target,12.710485,0.646460,0.556368,0.435270,0.381953,0.002222,0.000476,0.091750
breeds,entity30,seed_42,val_target,12.819279,0.656556,0.548854,0.425342,0.371890,0.002043,0.000442,0.090671
breeds,entity30,seed_42,val_target,12.931129,0.666658,0.541049,0.415438,0.361832,0.001807,0.000389,0.089967
breeds,entity30,seed_42,val_target,13.043253,0.676760,0.533269,0.405492,0.351755,0.001621,0.000361,0.089178
breeds,entity30,seed_42,val_target,13.157043,0.686863,0.525243,0.395523,0.341669,0.001461,0.000347,0.088708
breeds,entity30,seed_42,val_target,13.263972,0.696959,0.517314,0.385501,0.331587,0.001387,0.000336,0.088137
breeds,entity30,seed_42,val_target,13.378449,0.707061,0.509496,0.375449,0.321496,0.001350,0.000328,0.087309
breeds,entity30,seed_42,val_target,13.490619,0.717164,0.501612,0.365427,0.311420,0.001255,0.000291,0.086502
breeds,entity30,seed_42,val_target,13.608293,0.727266,0.493171,0.355387,0.301331,0.001187,0.000278,0.086434
breeds,entity30,seed_42,val_target,13.731400,0.737369,0.485352,0.345379,0.291240,0.001053,0.000267,0.085632
breeds,entity30,seed_42,val_target,13.855371,0.747465,0.477125,0.335360,0.281149,0.000943,0.000267,0.085286
breeds,entity30,seed_42,val_target,13.982928,0.757567,0.469073,0.325308,0.271052,0.000879,0.000267,0.084729
breeds,entity30,seed_42,val_target,14.114397,0.767670,0.460917,0.315223,0.260955,0.000879,0.000267,0.084201
breeds,entity30,seed_42,val_target,14.245467,0.777772,0.452605,0.305152,0.250858,0.000848,0.000267,0.084012
breeds,entity30,seed_42,val_target,14.379436,0.787868,0.444313,0.295088,0.240768,0.000812,0.000267,0.083717
breeds,entity30,seed_42,val_target,14.518111,0.797970,0.435924,0.285018,0.230671,0.000772,0.000267,0.083402
breeds,entity30,seed_42,val_target,14.662794,0.808073,0.427560,0.274959,0.220577,0.000700,0.000257,0.083328
breeds,entity30,seed_42,val_target,14.803905,0.818175,0.419210,0.264883,0.210486,0.000667,0.000242,0.083119
breeds,entity30,seed_42,val_target,14.954771,0.828271,0.410736,0.254820,0.200401,0.000611,0.000224,0.083119
breeds,entity30,seed_42,val_target,15.114417,0.838374,0.402126,0.244753,0.190303,0.000538,0.000224,0.083119
breeds,entity30,seed_42,val_target,15.276448,0.848476,0.393918,0.234700,0.180205,0.000411,0.000224,0.083119
breeds,entity30,seed_42,val_target,15.445867,0.858579,0.385580,0.224632,0.170119,0.000318,0.000180,0.083038
breeds,entity30,seed_42,val_target,15.635051,0.868681,0.377191,0.214554,0.160031,0.000251,0.000141,0.082974
breeds,entity30,seed_42,val_target,15.834249,0.878777,0.368898,0.204468,0.149947,0.000231,0.000103,0.082482
breeds,entity30,seed_42,val_target,16.032608,0.888880,0.360288,0.194398,0.139869,0.000102,0.000000,0.082459
breeds,entity30,seed_42,val_target,16.253061,0.898982,0.351782,0.184307,0.129767,0.000058,0.000000,0.082459
breeds,entity30,seed_42,val_target,16.500828,0.909084,0.342990,0.174206,0.119665,0.000058,0.000000,0.082459
breeds,entity30,seed_42,val_target,16.764551,0.919180,0.334659,0.164111,0.109569,0.000058,0.000000,0.082459
breeds,entity30,seed_42,val_target,17.063452,0.929283,0.326296,0.154018,0.099466,0.000000,0.000000,0.082459
breeds,entity30,seed_42,val_target,17.403923,0.939385,0.317634,0.143915,0.089364,0.000000,0.000000,0.082459
breeds,entity30,seed_42,val_target,17.787474,0.949488,0.309166,0.133813,0.079261,0.000000,0.000000,0.082459
breeds,entity30,seed_42,val_target,18.248486,0.959584,0.300459,0.123717,0.069165,0.000000,0.000000,0.082459
breeds,entity30,seed_42,val_target,18.873190,0.969686,0.291875,0.113615,0.059063,0.000000,0.000000,0.082459
breeds,entity30,seed_42,val_target,19.704714,0.979789,0.283680,0.103512,0.048960,0.000000,0.000000,0.082459
breeds,entity30,seed_42,val_target,21.096119,0.989891,0.275602,0.093410,0.038858,0.000000,0.000000,0.082459
breeds,entity30,seed_42,val_target,32.767597,0.999994,0.267731,0.083307,0.028755,0.000000,0.000000,0.000000
breeds,entity30,seed_42,imagenet_val_source,2.565891,0.000000,0.942500,0.988298,0.994975,0.011702,0.005025,0.057500
breeds,entity30,seed_42,imagenet_val_source,5.877737,0.010000,0.944833,0.982378,0.989343,0.009760,0.002870,0.051843
breeds,entity30,seed_42,imagenet_val_source,6.812392,0.020167,0.945000,0.975447,0.982527,0.008210,0.001190,0.047117
breeds,entity30,seed_42,imagenet_val_source,7.720509,0.030167,0.945333,0.968287,0.972864,0.006830,0.001028,0.042275
breeds,entity30,seed_42,imagenet_val_source,8.169840,0.040333,0.941833,0.959600,0.962718,0.006132,0.001028,0.039250
breeds,entity30,seed_42,imagenet_val_source,8.639773,0.050333,0.936500,0.951016,0.953360,0.005451,0.000701,0.037206
breeds,entity30,seed_42,imagenet_val_source,9.067643,0.060500,0.931333,0.942248,0.943861,0.004765,0.000353,0.034941
breeds,entity30,seed_42,imagenet_val_source,9.398228,0.070667,0.926167,0.932768,0.933702,0.004448,0.000353,0.032611
breeds,entity30,seed_42,imagenet_val_source,9.700500,0.080667,0.918167,0.923563,0.923709,0.004064,0.000353,0.031873
breeds,entity30,seed_42,imagenet_val_source,9.968794,0.090833,0.913667,0.914110,0.913549,0.003717,0.000353,0.029110
breeds,entity30,seed_42,imagenet_val_source,10.235942,0.100833,0.907333,0.904497,0.903556,0.003543,0.000353,0.027372
breeds,entity30,seed_42,imagenet_val_source,10.508266,0.111000,0.899833,0.894798,0.893397,0.003321,0.000353,0.026222
breeds,entity30,seed_42,imagenet_val_source,10.728892,0.121167,0.892667,0.884992,0.883237,0.003154,0.000353,0.024811
breeds,entity30,seed_42,imagenet_val_source,10.951951,0.131167,0.883333,0.875501,0.873526,0.002898,0.000191,0.024703
breeds,entity30,seed_42,imagenet_val_source,11.137294,0.141333,0.876167,0.865697,0.863363,0.002720,0.000191,0.023260
breeds,entity30,seed_42,imagenet_val_source,11.323009,0.151333,0.868167,0.856130,0.853367,0.002498,0.000191,0.022366
breeds,entity30,seed_42,imagenet_val_source,11.508697,0.161500,0.860333,0.846297,0.843205,0.002329,0.000191,0.021268
breeds,entity30,seed_42,imagenet_val_source,11.624420,0.171667,0.852500,0.836329,0.833042,0.002237,0.000191,0.020117
breeds,entity30,seed_42,imagenet_val_source,11.750179,0.181667,0.843167,0.826374,0.823046,0.002237,0.000191,0.019923
breeds,entity30,seed_42,imagenet_val_source,11.870194,0.191833,0.834333,0.816534,0.812883,0.002063,0.000191,0.019357
breeds,entity30,seed_42,imagenet_val_source,11.978236,0.201833,0.825333,0.806665,0.802887,0.002007,0.000191,0.018994
breeds,entity30,seed_42,imagenet_val_source,12.133383,0.212000,0.815833,0.796860,0.792724,0.001804,0.000191,0.018812
breeds,entity30,seed_42,imagenet_val_source,12.247544,0.222167,0.807333,0.786825,0.782561,0.001743,0.000191,0.017907
breeds,entity30,seed_42,imagenet_val_source,12.353601,0.232167,0.798333,0.776982,0.772565,0.001663,0.000191,0.017540
breeds,entity30,seed_42,imagenet_val_source,12.464013,0.242333,0.789167,0.766975,0.762402,0.001580,0.000191,0.017132
breeds,entity30,seed_42,imagenet_val_source,12.580786,0.252333,0.780500,0.757007,0.752406,0.001580,0.000191,0.016488
breeds,entity30,seed_42,imagenet_val_source,12.678321,0.262500,0.771000,0.747055,0.742243,0.001456,0.000191,0.016115
breeds,entity30,seed_42,imagenet_val_source,12.772659,0.272667,0.761500,0.736918,0.732080,0.001456,0.000191,0.015945
breeds,entity30,seed_42,imagenet_val_source,12.861236,0.282667,0.752167,0.727002,0.722084,0.001418,0.000191,0.015785
breeds,entity30,seed_42,imagenet_val_source,12.956768,0.292833,0.742667,0.716864,0.711921,0.001418,0.000191,0.015446
breeds,entity30,seed_42,imagenet_val_source,13.042437,0.302833,0.733333,0.707120,0.701925,0.001254,0.000191,0.015216
breeds,entity30,seed_42,imagenet_val_source,13.146396,0.313000,0.724167,0.696979,0.691762,0.001254,0.000191,0.014741
breeds,entity30,seed_42,imagenet_val_source,13.216154,0.323167,0.714333,0.686838,0.681600,0.001254,0.000191,0.014741
breeds,entity30,seed_42,imagenet_val_source,13.318408,0.333167,0.705000,0.676888,0.671604,0.001235,0.000191,0.014342
breeds,entity30,seed_42,imagenet_val_source,13.437518,0.343333,0.695833,0.666961,0.661692,0.001072,0.000000,0.013931
breeds,entity30,seed_42,imagenet_val_source,13.532836,0.353333,0.686167,0.656982,0.651692,0.001072,0.000000,0.013871
breeds,entity30,seed_42,imagenet_val_source,13.626579,0.363500,0.677000,0.646837,0.641525,0.001072,0.000000,0.013323
breeds,entity30,seed_42,imagenet_val_source,13.719523,0.373667,0.667500,0.636692,0.631358,0.001072,0.000000,0.013008
breeds,entity30,seed_42,imagenet_val_source,13.793355,0.383667,0.657500,0.626746,0.621358,0.001047,0.000000,0.013008
