dataset,breeds_name,config,testset,logit_threshold,frac_accepted,acc_true,acc_est_mm,acc_est_tdc,fdr_mixmax,fdr_tdc,fdr_true
breeds,entity30,seed_123,val_source,3.806314,0.000000,0.969200,0.993817,0.995379,0.006183,0.004621,0.030800
breeds,entity30,seed_123,val_source,6.725999,0.010100,0.969700,0.986355,0.988115,0.004914,0.003236,0.025750
breeds,entity30,seed_123,val_source,7.797575,0.020200,0.968200,0.978254,0.979817,0.003944,0.002349,0.021637
breeds,entity30,seed_123,val_source,8.516130,0.030300,0.962900,0.969490,0.971118,0.003297,0.001652,0.019387
breeds,entity30,seed_123,val_source,9.118033,0.040400,0.958000,0.960399,0.961621,0.002805,0.001355,0.016880
breeds,entity30,seed_123,val_source,9.587058,0.050500,0.951500,0.951132,0.951919,0.002396,0.001159,0.015166
breeds,entity30,seed_123,val_source,10.013796,0.060600,0.944800,0.941629,0.942029,0.002104,0.001060,0.013518
breeds,entity30,seed_123,val_source,10.273667,0.070700,0.935700,0.931824,0.932331,0.001969,0.000856,0.013127
breeds,entity30,seed_123,val_source,10.555158,0.080800,0.926600,0.922106,0.922821,0.001782,0.000544,0.012699
breeds,entity30,seed_123,val_source,10.843086,0.090900,0.918500,0.912252,0.912732,0.001667,0.000544,0.011762
breeds,entity30,seed_123,val_source,11.129561,0.101000,0.909800,0.902519,0.902828,0.001482,0.000441,0.011115
breeds,entity30,seed_123,val_source,11.291728,0.111100,0.901500,0.892675,0.892737,0.001354,0.000441,0.010217
breeds,entity30,seed_123,val_source,11.501163,0.121200,0.892600,0.882763,0.882825,0.001263,0.000340,0.009672
breeds,entity30,seed_123,val_source,11.657480,0.131300,0.883500,0.872869,0.873123,0.001160,0.000114,0.009206
breeds,entity30,seed_123,val_source,11.823189,0.141400,0.874400,0.862907,0.863026,0.001093,0.000114,0.008723
breeds,entity30,seed_123,val_source,11.963902,0.151500,0.865300,0.852880,0.852928,0.001063,0.000114,0.008246
breeds,entity30,seed_123,val_source,12.111108,0.161600,0.856000,0.842890,0.842830,0.001010,0.000114,0.007845
breeds,entity30,seed_123,val_source,12.247869,0.171700,0.847100,0.832864,0.832732,0.000977,0.000114,0.007239
breeds,entity30,seed_123,val_source,12.364087,0.181800,0.837400,0.822805,0.822635,0.000964,0.000114,0.007070
breeds,entity30,seed_123,val_source,12.482041,0.191900,0.828100,0.812773,0.812537,0.000934,0.000114,0.006656
breeds,entity30,seed_123,val_source,12.587523,0.202000,0.818400,0.802793,0.802439,0.000871,0.000114,0.006513
breeds,entity30,seed_123,val_source,12.700681,0.212100,0.809300,0.792711,0.792342,0.000871,0.000114,0.005930
breeds,entity30,seed_123,val_source,12.794377,0.222200,0.799200,0.782628,0.782244,0.000871,0.000114,0.005930
breeds,entity30,seed_123,val_source,12.911542,0.232300,0.789900,0.772546,0.772146,0.000871,0.000114,0.005577
breeds,entity30,seed_123,val_source,13.013055,0.242400,0.780400,0.762522,0.762049,0.000832,0.000114,0.005264
breeds,entity30,seed_123,val_source,13.108139,0.252500,0.770300,0.752569,0.751951,0.000746,0.000114,0.005264
breeds,entity30,seed_123,val_source,13.200124,0.262600,0.760600,0.742622,0.741853,0.000652,0.000114,0.005152
breeds,entity30,seed_123,val_source,13.286651,0.272700,0.750700,0.732535,0.731755,0.000652,0.000114,0.005027
breeds,entity30,seed_123,val_source,13.390979,0.282800,0.740600,0.722485,0.721658,0.000626,0.000114,0.005027
breeds,entity30,seed_123,val_source,13.482860,0.292900,0.730700,0.712397,0.711560,0.000626,0.000114,0.005027
breeds,entity30,seed_123,val_source,13.565183,0.303000,0.720800,0.702310,0.701462,0.000626,0.000114,0.004991
breeds,entity30,seed_123,val_source,13.675820,0.313100,0.710700,0.692223,0.691365,0.000626,0.000114,0.004991
breeds,entity30,seed_123,val_source,13.768365,0.323200,0.700800,0.682145,0.681267,0.000619,0.000114,0.004962
breeds,entity30,seed_123,val_source,13.858596,0.333300,0.690700,0.672057,0.671169,0.000619,0.000114,0.004962
breeds,entity30,seed_123,val_source,13.940606,0.343400,0.680600,0.661970,0.661072,0.000619,0.000114,0.004962
breeds,entity30,seed_123,val_source,14.003906,0.353500,0.670700,0.651882,0.650974,0.000619,0.000114,0.004962
breeds,entity30,seed_123,val_source,14.079394,0.363600,0.660600,0.641795,0.640876,0.000619,0.000114,0.004962
breeds,entity30,seed_123,val_source,14.154701,0.373700,0.650700,0.631722,0.630778,0.000607,0.000114,0.004962
breeds,entity30,seed_123,val_source,14.234745,0.383800,0.640800,0.621767,0.620681,0.000500,0.000114,0.004962
breeds,entity30,seed_123,val_source,14.314937,0.393900,0.630900,0.611677,0.610583,0.000500,0.000114,0.004913
breeds,entity30,seed_123,val_source,14.390791,0.404000,0.621200,0.601653,0.600621,0.000445,0.000000,0.004675
breeds,entity30,seed_123,val_source,14.465767,0.414100,0.611100,0.591561,0.590521,0.000445,0.000000,0.004675
breeds,entity30,seed_123,val_source,14.545707,0.424200,0.601400,0.581470,0.580421,0.000445,0.000000,0.004511
breeds,entity30,seed_123,val_source,14.615200,0.434300,0.591500,0.571379,0.570321,0.000445,0.000000,0.004397
breeds,entity30,seed_123,val_source,14.698407,0.444400,0.581400,0.561337,0.560221,0.000402,0.000000,0.004397
breeds,entity30,seed_123,val_source,14.780227,0.454500,0.571700,0.551245,0.550121,0.000402,0.000000,0.004208
breeds,entity30,seed_123,val_source,14.860284,0.464600,0.561800,0.541153,0.540021,0.000402,0.000000,0.004049
breeds,entity30,seed_123,val_source,14.933947,0.474700,0.551700,0.531061,0.529921,0.000402,0.000000,0.004049
breeds,entity30,seed_123,val_source,15.025041,0.484800,0.541600,0.520969,0.519821,0.000402,0.000000,0.004049
breeds,entity30,seed_123,val_source,15.119963,0.494900,0.531500,0.510877,0.509721,0.000402,0.000000,0.004049
breeds,entity30,seed_123,val_source,15.183101,0.505000,0.521800,0.500785,0.499621,0.000402,0.000000,0.004034
breeds,entity30,seed_123,val_source,15.278000,0.515100,0.511700,0.490739,0.489521,0.000355,0.000000,0.004034
breeds,entity30,seed_123,val_source,15.353392,0.525200,0.501800,0.480646,0.479421,0.000355,0.000000,0.003929
breeds,entity30,seed_123,val_source,15.440926,0.535300,0.491900,0.470553,0.469321,0.000355,0.000000,0.003810
breeds,entity30,seed_123,val_source,15.514199,0.545400,0.481800,0.460460,0.459221,0.000355,0.000000,0.003810
breeds,entity30,seed_123,val_source,15.584647,0.555500,0.471900,0.450367,0.449121,0.000355,0.000000,0.003763
breeds,entity30,seed_123,val_source,15.679794,0.565600,0.461800,0.440349,0.439021,0.000270,0.000000,0.003763
breeds,entity30,seed_123,val_source,15.765148,0.575700,0.451900,0.430364,0.428921,0.000140,0.000000,0.003754
breeds,entity30,seed_123,val_source,15.849681,0.585800,0.442000,0.420267,0.418821,0.000140,0.000000,0.003605
breeds,entity30,seed_123,val_source,15.928007,0.595900,0.431900,0.410170,0.408721,0.000140,0.000000,0.003605
breeds,entity30,seed_123,val_source,16.024366,0.606000,0.421800,0.400183,0.398621,0.000000,0.000000,0.003605
breeds,entity30,seed_123,val_source,16.110676,0.616100,0.411900,0.390083,0.388521,0.000000,0.000000,0.003598
breeds,entity30,seed_123,val_source,16.200462,0.626200,0.402000,0.379983,0.378421,0.000000,0.000000,0.003442
breeds,entity30,seed_123,val_source,16.293360,0.636300,0.391900,0.369883,0.368321,0.000000,0.000000,0.003442
breeds,entity30,seed_123,val_source,16.385916,0.646400,0.381800,0.359783,0.358221,0.000000,0.000000,0.003442
breeds,entity30,seed_123,val_source,16.485958,0.656500,0.371900,0.349683,0.348121,0.000000,0.000000,0.003408
breeds,entity30,seed_123,val_source,16.592001,0.666600,0.362000,0.339583,0.338021,0.000000,0.000000,0.003272
breeds,entity30,seed_123,val_source,16.691748,0.676700,0.351900,0.329483,0.327921,0.000000,0.000000,0.003272
breeds,entity30,seed_123,val_source,16.796698,0.686800,0.341800,0.319383,0.317821,0.000000,0.000000,0.003272
breeds,entity30,seed_123,val_source,16.913809,0.696900,0.331900,0.309283,0.307721,0.000000,0.000000,0.003196
breeds,entity30,seed_123,val_source,17.042662,0.707000,0.321800,0.299183,0.297621,0.000000,0.000000,0.003196
breeds,entity30,seed_123,val_source,17.158415,0.717100,0.311700,0.289083,0.287521,0.000000,0.000000,0.003196
breeds,entity30,seed_123,val_source,17.256248,0.727200,0.301800,0.278983,0.277421,0.000000,0.000000,0.003196
breeds,entity30,seed_123,val_source,17.358232,0.737300,0.291700,0.268883,0.267321,0.000000,0.000000,0.003196
breeds,entity30,seed_123,val_source,17.472212,0.747400,0.281800,0.258783,0.257221,0.000000,0.000000,0.003142
breeds,entity30,seed_123,val_source,17.607416,0.757500,0.271900,0.248683,0.247121,0.000000,0.000000,0.002842
breeds,entity30,seed_123,val_source,17.744307,0.767600,0.262000,0.238583,0.237021,0.000000,0.000000,0.002513
breeds,entity30,seed_123,val_source,17.884577,0.777700,0.251900,0.228483,0.226921,0.000000,0.000000,0.002513
breeds,entity30,seed_123,val_source,18.018026,0.787800,0.241800,0.218383,0.216821,0.000000,0.000000,0.002513
breeds,entity30,seed_123,val_source,18.144810,0.797900,0.231900,0.208283,0.206721,0.000000,0.000000,0.002434
breeds,entity30,seed_123,val_source,18.290283,0.808000,0.222000,0.198183,0.196621,0.000000,0.000000,0.001988
breeds,entity30,seed_123,val_source,18.436531,0.818100,0.211900,0.188083,0.186521,0.000000,0.000000,0.001988
breeds,entity30,seed_123,val_source,18.613226,0.828200,0.202000,0.177983,0.176421,0.000000,0.000000,0.001685
breeds,entity30,seed_123,val_source,18.766500,0.838300,0.191900,0.167883,0.166321,0.000000,0.000000,0.001685
breeds,entity30,seed_123,val_source,18.966671,0.848400,0.181800,0.157783,0.156221,0.000000,0.000000,0.001685
breeds,entity30,seed_123,val_source,19.172634,0.858500,0.171900,0.147683,0.146121,0.000000,0.000000,0.001325
breeds,entity30,seed_123,val_source,19.372543,0.868600,0.162000,0.137583,0.136021,0.000000,0.000000,0.000724
breeds,entity30,seed_123,val_source,19.570436,0.878700,0.151900,0.127483,0.125921,0.000000,0.000000,0.000724
breeds,entity30,seed_123,val_source,19.794214,0.888800,0.142000,0.117383,0.115821,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,20.006853,0.898900,0.131900,0.107283,0.105721,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,20.316387,0.909000,0.121800,0.097183,0.095621,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,20.587685,0.919100,0.111700,0.087083,0.085521,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,20.919266,0.929200,0.101600,0.076983,0.075421,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,21.282747,0.939300,0.091500,0.066883,0.065321,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,21.652948,0.949400,0.081400,0.056783,0.055221,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,22.228832,0.959500,0.071300,0.046683,0.045121,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,22.803152,0.969600,0.061200,0.036583,0.035021,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,23.721649,0.979700,0.051100,0.026483,0.024921,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,25.105362,0.989800,0.041000,0.016383,0.014821,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_source,31.866165,0.999900,0.030900,0.006283,0.004721,0.000000,0.000000,0.000000
breeds,entity30,seed_123,val_target,1.520536,0.000000,0.732275,0.911367,0.956830,0.088633,0.043170,0.267725
breeds,entity30,seed_123,val_target,4.339842,0.010096,0.737661,0.909965,0.955563,0.085146,0.039151,0.262636
breeds,entity30,seed_123,val_target,4.822538,0.020198,0.741482,0.907705,0.952542,0.082021,0.035940,0.258238
breeds,entity30,seed_123,val_target,5.156724,0.030301,0.745499,0.905208,0.949192,0.078955,0.032833,0.253647
breeds,entity30,seed_123,val_target,5.452954,0.040403,0.748944,0.903222,0.944980,0.075556,0.030109,0.249260
breeds,entity30,seed_123,val_target,5.697922,0.050499,0.752526,0.900850,0.939805,0.072292,0.027839,0.244706
breeds,entity30,seed_123,val_target,5.916778,0.060602,0.755153,0.898047,0.933967,0.069185,0.025868,0.240562
breeds,entity30,seed_123,val_target,6.111213,0.070704,0.757742,0.895005,0.927967,0.066138,0.023942,0.236350
breeds,entity30,seed_123,val_target,6.297400,0.080807,0.759514,0.892135,0.921466,0.062931,0.022246,0.232489
breeds,entity30,seed_123,val_target,6.468553,0.090903,0.761240,0.888595,0.914354,0.060024,0.020852,0.228566
breeds,entity30,seed_123,val_target,6.630688,0.101005,0.763231,0.884765,0.907390,0.057210,0.019341,0.224411
breeds,entity30,seed_123,val_target,6.787397,0.111108,0.764263,0.880810,0.900121,0.054402,0.017967,0.220697
breeds,entity30,seed_123,val_target,6.935317,0.121210,0.765178,0.876420,0.892765,0.051777,0.016611,0.216967
breeds,entity30,seed_123,val_target,7.084700,0.131306,0.766177,0.871859,0.884947,0.049193,0.015493,0.213102
breeds,entity30,seed_123,val_target,7.233097,0.141408,0.766612,0.867453,0.877174,0.046455,0.014318,0.209472
breeds,entity30,seed_123,val_target,7.373829,0.151511,0.767280,0.862455,0.869069,0.044000,0.013312,0.205619
breeds,entity30,seed_123,val_target,7.508646,0.161613,0.767637,0.857243,0.860560,0.041614,0.012522,0.201860
breeds,entity30,seed_123,val_target,7.632854,0.171716,0.767579,0.851315,0.851895,0.039601,0.011807,0.198255
breeds,entity30,seed_123,val_target,7.761237,0.181812,0.767592,0.845479,0.843571,0.037487,0.010870,0.194525
breeds,entity30,seed_123,val_target,7.891737,0.191914,0.766923,0.839346,0.835032,0.035499,0.010038,0.191121
breeds,entity30,seed_123,val_target,8.010941,0.202017,0.766009,0.833130,0.826183,0.033513,0.009380,0.187786
breeds,entity30,seed_123,val_target,8.134473,0.212119,0.764925,0.827028,0.817309,0.031404,0.008721,0.184467
breeds,entity30,seed_123,val_target,8.257652,0.222215,0.763640,0.820468,0.808371,0.029539,0.008089,0.181193
breeds,entity30,seed_123,val_target,8.376885,0.232317,0.762738,0.813752,0.799402,0.027722,0.007457,0.177592
breeds,entity30,seed_123,val_target,8.496625,0.242420,0.761408,0.806749,0.790116,0.026046,0.007018,0.174171
breeds,entity30,seed_123,val_target,8.618064,0.252522,0.759092,0.799678,0.780894,0.024370,0.006524,0.171312
breeds,entity30,seed_123,val_target,8.732615,0.262618,0.756873,0.792236,0.771666,0.022904,0.006025,0.168321
breeds,entity30,seed_123,val_target,8.844661,0.272721,0.754245,0.784702,0.762367,0.021457,0.005556,0.165520
breeds,entity30,seed_123,val_target,8.952041,0.282823,0.751799,0.776743,0.752820,0.020264,0.005247,0.162514
breeds,entity30,seed_123,val_target,9.062193,0.292926,0.749444,0.768710,0.743360,0.019091,0.004868,0.159355
breeds,entity30,seed_123,val_target,9.171248,0.303028,0.746790,0.760536,0.733833,0.017984,0.004525,0.156321
breeds,entity30,seed_123,val_target,9.280749,0.313124,0.744169,0.752256,0.724194,0.016927,0.004259,0.153179
breeds,entity30,seed_123,val_target,9.391524,0.323227,0.741100,0.744099,0.714632,0.015742,0.003924,0.150269
breeds,entity30,seed_123,val_target,9.498909,0.333329,0.737654,0.735653,0.704996,0.014738,0.003633,0.147537
breeds,entity30,seed_123,val_target,9.606418,0.343431,0.733858,0.727099,0.695312,0.013785,0.003371,0.145023
breeds,entity30,seed_123,val_target,9.712312,0.353527,0.730108,0.718391,0.685613,0.012928,0.003116,0.142358
breeds,entity30,seed_123,val_target,9.820069,0.363630,0.726144,0.709695,0.675857,0.012028,0.002893,0.139807
breeds,entity30,seed_123,val_target,9.926547,0.373732,0.721959,0.700704,0.665998,0.011335,0.002746,0.137347
breeds,entity30,seed_123,val_target,10.031214,0.383835,0.717462,0.691648,0.656121,0.010671,0.002608,0.135045
breeds,entity30,seed_123,val_target,10.138023,0.393931,0.712894,0.682627,0.646332,0.009962,0.002398,0.132737
breeds,entity30,seed_123,val_target,10.239594,0.404033,0.708333,0.673413,0.636394,0.009385,0.002301,0.130316
breeds,entity30,seed_123,val_target,10.344448,0.414136,0.703318,0.664159,0.626590,0.008823,0.002086,0.128248
breeds,entity30,seed_123,val_target,10.450530,0.424238,0.698341,0.654879,0.616669,0.008263,0.001965,0.126045
