dataset,breeds_name,config,testset,logit_threshold,frac_accepted,acc_true,acc_est_mm,acc_est_tdc,fdr_mixmax,fdr_tdc,fdr_true
breeds,entity30,seed_456,val_source,3.806314,0.000000,0.969200,0.993865,0.996890,0.006135,0.003110,0.030800
breeds,entity30,seed_456,val_source,6.725999,0.010100,0.969700,0.986325,0.988424,0.004904,0.002316,0.025750
breeds,entity30,seed_456,val_source,7.797575,0.020200,0.968200,0.978194,0.979912,0.003950,0.001530,0.021637
breeds,entity30,seed_456,val_source,8.516130,0.030300,0.962900,0.969430,0.970612,0.003302,0.001133,0.019387
breeds,entity30,seed_456,val_source,9.118033,0.040400,0.958000,0.960317,0.961111,0.002823,0.000833,0.016880
breeds,entity30,seed_456,val_source,9.587058,0.050500,0.951500,0.950959,0.951209,0.002462,0.000737,0.015166
breeds,entity30,seed_456,val_source,10.013796,0.060600,0.944800,0.941405,0.941319,0.002198,0.000634,0.013518
breeds,entity30,seed_456,val_source,10.273667,0.070700,0.935700,0.931601,0.931419,0.002062,0.000533,0.013127
breeds,entity30,seed_456,val_source,10.555158,0.080800,0.926600,0.921894,0.921330,0.001871,0.000533,0.012699
breeds,entity30,seed_456,val_source,10.843086,0.090900,0.918500,0.912208,0.911241,0.001664,0.000533,0.011762
breeds,entity30,seed_456,val_source,11.129561,0.101000,0.909800,0.902356,0.901152,0.001545,0.000533,0.011115
breeds,entity30,seed_456,val_source,11.291728,0.111100,0.901500,0.892472,0.891062,0.001441,0.000533,0.010217
breeds,entity30,seed_456,val_source,11.501163,0.121200,0.892600,0.882583,0.881313,0.001338,0.000339,0.009672
breeds,entity30,seed_456,val_source,11.657480,0.131300,0.883500,0.872684,0.871220,0.001238,0.000339,0.009206
breeds,entity30,seed_456,val_source,11.823189,0.141400,0.874400,0.862646,0.861127,0.001216,0.000339,0.008723
breeds,entity30,seed_456,val_source,11.963902,0.151500,0.865300,0.852628,0.851034,0.001183,0.000339,0.008246
breeds,entity30,seed_456,val_source,12.111108,0.161600,0.856000,0.842718,0.840940,0.001083,0.000339,0.007845
breeds,entity30,seed_456,val_source,12.247869,0.171700,0.847100,0.832756,0.830847,0.001013,0.000339,0.007239
breeds,entity30,seed_456,val_source,12.364087,0.181800,0.837400,0.822700,0.820754,0.000999,0.000339,0.007070
breeds,entity30,seed_456,val_source,12.482041,0.191900,0.828100,0.812628,0.810812,0.000994,0.000246,0.006656
breeds,entity30,seed_456,val_source,12.587523,0.202000,0.818400,0.802572,0.800716,0.000979,0.000246,0.006513
breeds,entity30,seed_456,val_source,12.700681,0.212100,0.809300,0.792547,0.790810,0.000944,0.000127,0.005930
breeds,entity30,seed_456,val_source,12.794377,0.222200,0.799200,0.782466,0.780713,0.000944,0.000127,0.005930
breeds,entity30,seed_456,val_source,12.911542,0.232300,0.789900,0.772395,0.770615,0.000937,0.000127,0.005577
breeds,entity30,seed_456,val_source,13.013055,0.242400,0.780400,0.762390,0.760518,0.000888,0.000127,0.005264
breeds,entity30,seed_456,val_source,13.108139,0.252500,0.770300,0.752308,0.750420,0.000888,0.000127,0.005264
breeds,entity30,seed_456,val_source,13.200124,0.262600,0.760600,0.742293,0.740323,0.000841,0.000127,0.005152
breeds,entity30,seed_456,val_source,13.286651,0.272700,0.750700,0.732243,0.730226,0.000819,0.000127,0.005027
breeds,entity30,seed_456,val_source,13.390979,0.282800,0.740600,0.722265,0.720128,0.000746,0.000127,0.005027
breeds,entity30,seed_456,val_source,13.482860,0.292900,0.730700,0.712273,0.710031,0.000680,0.000127,0.005027
breeds,entity30,seed_456,val_source,13.565183,0.303000,0.720800,0.702234,0.699933,0.000646,0.000127,0.004991
breeds,entity30,seed_456,val_source,13.675820,0.313100,0.710700,0.692198,0.689836,0.000609,0.000127,0.004991
breeds,entity30,seed_456,val_source,13.768365,0.323200,0.700800,0.682156,0.679738,0.000575,0.000127,0.004962
breeds,entity30,seed_456,val_source,13.858596,0.333300,0.690700,0.672127,0.669641,0.000531,0.000127,0.004962
breeds,entity30,seed_456,val_source,13.940606,0.343400,0.680600,0.662093,0.659543,0.000489,0.000127,0.004962
breeds,entity30,seed_456,val_source,14.003906,0.353500,0.670700,0.652003,0.649446,0.000489,0.000127,0.004962
breeds,entity30,seed_456,val_source,14.079394,0.363600,0.660600,0.641913,0.639349,0.000489,0.000127,0.004962
breeds,entity30,seed_456,val_source,14.154701,0.373700,0.650700,0.631823,0.629251,0.000489,0.000127,0.004962
breeds,entity30,seed_456,val_source,14.234745,0.383800,0.640800,0.621732,0.619154,0.000489,0.000127,0.004962
breeds,entity30,seed_456,val_source,14.314937,0.393900,0.630900,0.611665,0.609210,0.000470,0.000000,0.004913
breeds,entity30,seed_456,val_source,14.390791,0.404000,0.621200,0.601574,0.599110,0.000470,0.000000,0.004675
breeds,entity30,seed_456,val_source,14.465767,0.414100,0.611100,0.591484,0.589010,0.000470,0.000000,0.004675
breeds,entity30,seed_456,val_source,14.545707,0.424200,0.601400,0.581393,0.578910,0.000470,0.000000,0.004511
breeds,entity30,seed_456,val_source,14.615200,0.434300,0.591500,0.571303,0.568810,0.000470,0.000000,0.004397
breeds,entity30,seed_456,val_source,14.698407,0.444400,0.581400,0.561212,0.558710,0.000470,0.000000,0.004397
breeds,entity30,seed_456,val_source,14.780227,0.454500,0.571700,0.551154,0.548610,0.000440,0.000000,0.004208
breeds,entity30,seed_456,val_source,14.860284,0.464600,0.561800,0.541147,0.538510,0.000361,0.000000,0.004049
breeds,entity30,seed_456,val_source,14.933947,0.474700,0.551700,0.531055,0.528410,0.000361,0.000000,0.004049
breeds,entity30,seed_456,val_source,15.025041,0.484800,0.541600,0.520962,0.518310,0.000361,0.000000,0.004049
breeds,entity30,seed_456,val_source,15.119963,0.494900,0.531500,0.510869,0.508210,0.000361,0.000000,0.004049
breeds,entity30,seed_456,val_source,15.183101,0.505000,0.521800,0.500777,0.498110,0.000361,0.000000,0.004034
breeds,entity30,seed_456,val_source,15.278000,0.515100,0.511700,0.490684,0.488010,0.000361,0.000000,0.004034
breeds,entity30,seed_456,val_source,15.353392,0.525200,0.501800,0.480591,0.477910,0.000361,0.000000,0.003929
breeds,entity30,seed_456,val_source,15.440926,0.535300,0.491900,0.470499,0.467810,0.000361,0.000000,0.003810
breeds,entity30,seed_456,val_source,15.514199,0.545400,0.481800,0.460406,0.457710,0.000361,0.000000,0.003810
breeds,entity30,seed_456,val_source,15.584647,0.555500,0.471900,0.450313,0.447610,0.000361,0.000000,0.003763
breeds,entity30,seed_456,val_source,15.679794,0.565600,0.461800,0.440221,0.437510,0.000361,0.000000,0.003763
breeds,entity30,seed_456,val_source,15.765148,0.575700,0.451900,0.430128,0.427410,0.000361,0.000000,0.003754
breeds,entity30,seed_456,val_source,15.849681,0.585800,0.442000,0.420035,0.417310,0.000361,0.000000,0.003605
breeds,entity30,seed_456,val_source,15.928007,0.595900,0.431900,0.409942,0.407210,0.000361,0.000000,0.003605
breeds,entity30,seed_456,val_source,16.024366,0.606000,0.421800,0.399850,0.397110,0.000361,0.000000,0.003605
breeds,entity30,seed_456,val_source,16.110676,0.616100,0.411900,0.389757,0.387010,0.000361,0.000000,0.003598
breeds,entity30,seed_456,val_source,16.200462,0.626200,0.402000,0.379797,0.376910,0.000184,0.000000,0.003442
breeds,entity30,seed_456,val_source,16.293360,0.636300,0.391900,0.369700,0.366810,0.000184,0.000000,0.003442
breeds,entity30,seed_456,val_source,16.385916,0.646400,0.381800,0.359604,0.356710,0.000184,0.000000,0.003442
breeds,entity30,seed_456,val_source,16.485958,0.656500,0.371900,0.349508,0.346610,0.000184,0.000000,0.003408
breeds,entity30,seed_456,val_source,16.592001,0.666600,0.362000,0.339412,0.336510,0.000184,0.000000,0.003272
breeds,entity30,seed_456,val_source,16.691748,0.676700,0.351900,0.329315,0.326410,0.000184,0.000000,0.003272
breeds,entity30,seed_456,val_source,16.796698,0.686800,0.341800,0.319219,0.316310,0.000184,0.000000,0.003272
breeds,entity30,seed_456,val_source,16.913809,0.696900,0.331900,0.309235,0.306210,0.000000,0.000000,0.003196
breeds,entity30,seed_456,val_source,17.042662,0.707000,0.321800,0.299135,0.296110,0.000000,0.000000,0.003196
breeds,entity30,seed_456,val_source,17.158415,0.717100,0.311700,0.289035,0.286010,0.000000,0.000000,0.003196
breeds,entity30,seed_456,val_source,17.256248,0.727200,0.301800,0.278935,0.275910,0.000000,0.000000,0.003196
breeds,entity30,seed_456,val_source,17.358232,0.737300,0.291700,0.268835,0.265810,0.000000,0.000000,0.003196
breeds,entity30,seed_456,val_source,17.472212,0.747400,0.281800,0.258735,0.255710,0.000000,0.000000,0.003142
breeds,entity30,seed_456,val_source,17.607416,0.757500,0.271900,0.248635,0.245610,0.000000,0.000000,0.002842
breeds,entity30,seed_456,val_source,17.744307,0.767600,0.262000,0.238535,0.235510,0.000000,0.000000,0.002513
breeds,entity30,seed_456,val_source,17.884577,0.777700,0.251900,0.228435,0.225410,0.000000,0.000000,0.002513
breeds,entity30,seed_456,val_source,18.018026,0.787800,0.241800,0.218335,0.215310,0.000000,0.000000,0.002513
breeds,entity30,seed_456,val_source,18.144810,0.797900,0.231900,0.208235,0.205210,0.000000,0.000000,0.002434
breeds,entity30,seed_456,val_source,18.290283,0.808000,0.222000,0.198135,0.195110,0.000000,0.000000,0.001988
breeds,entity30,seed_456,val_source,18.436531,0.818100,0.211900,0.188035,0.185010,0.000000,0.000000,0.001988
breeds,entity30,seed_456,val_source,18.613226,0.828200,0.202000,0.177935,0.174910,0.000000,0.000000,0.001685
breeds,entity30,seed_456,val_source,18.766500,0.838300,0.191900,0.167835,0.164810,0.000000,0.000000,0.001685
breeds,entity30,seed_456,val_source,18.966671,0.848400,0.181800,0.157735,0.154710,0.000000,0.000000,0.001685
breeds,entity30,seed_456,val_source,19.172634,0.858500,0.171900,0.147635,0.144610,0.000000,0.000000,0.001325
breeds,entity30,seed_456,val_source,19.372543,0.868600,0.162000,0.137535,0.134510,0.000000,0.000000,0.000724
breeds,entity30,seed_456,val_source,19.570436,0.878700,0.151900,0.127435,0.124410,0.000000,0.000000,0.000724
breeds,entity30,seed_456,val_source,19.794214,0.888800,0.142000,0.117335,0.114310,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,20.006853,0.898900,0.131900,0.107235,0.104210,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,20.316387,0.909000,0.121800,0.097135,0.094110,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,20.587685,0.919100,0.111700,0.087035,0.084010,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,20.919266,0.929200,0.101600,0.076935,0.073910,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,21.282747,0.939300,0.091500,0.066835,0.063810,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,21.652948,0.949400,0.081400,0.056735,0.053710,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,22.228832,0.959500,0.071300,0.046635,0.043610,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,22.803152,0.969600,0.061200,0.036535,0.033510,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,23.721649,0.979700,0.051100,0.026435,0.023410,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,25.105362,0.989800,0.041000,0.016335,0.013310,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_source,31.866165,0.999900,0.030900,0.006235,0.003210,0.000000,0.000000,0.000000
breeds,entity30,seed_456,val_target,1.520536,0.000000,0.732275,0.915745,0.969786,0.084255,0.030214,0.267725
breeds,entity30,seed_456,val_target,4.339842,0.010096,0.737661,0.914441,0.965910,0.080674,0.027380,0.262636
breeds,entity30,seed_456,val_target,4.822538,0.020198,0.741482,0.912284,0.960501,0.077451,0.025268,0.258238
breeds,entity30,seed_456,val_target,5.156724,0.030301,0.745499,0.909876,0.954697,0.074290,0.023314,0.253647
breeds,entity30,seed_456,val_target,5.452954,0.040403,0.748944,0.907893,0.948234,0.070842,0.021664,0.249260
breeds,entity30,seed_456,val_target,5.697922,0.050499,0.752526,0.905310,0.941376,0.067638,0.020189,0.244706
breeds,entity30,seed_456,val_target,5.916778,0.060602,0.755153,0.902276,0.933963,0.064604,0.018974,0.240562
breeds,entity30,seed_456,val_target,6.111213,0.070704,0.757742,0.898860,0.926213,0.061709,0.017915,0.236350
breeds,entity30,seed_456,val_target,6.297400,0.080807,0.759514,0.895381,0.918319,0.058784,0.016910,0.232489
breeds,entity30,seed_456,val_target,6.468553,0.090903,0.761240,0.891456,0.910349,0.056043,0.015929,0.228566
breeds,entity30,seed_456,val_target,6.630688,0.101005,0.763231,0.887181,0.902157,0.053431,0.015045,0.224411
breeds,entity30,seed_456,val_target,6.787397,0.111108,0.764263,0.882796,0.893651,0.050823,0.014319,0.220697
breeds,entity30,seed_456,val_target,6.935317,0.121210,0.765178,0.878069,0.885011,0.048348,0.013651,0.216967
