config,testset,testset_idx,n_samples,is_source,is_target,is_clean,true_acc,acc_st_true,acc_ta_true,acc_st_tdc,acc_ta_tdc,err_st_tdc,err_ta_tdc,acc_st_mm,acc_ta_mm,err_st_mm,err_ta_mm,mano_fro_norm,est_ATC,err_ATC,err_ta_ATC,est_ATC-NE,err_ATC-NE,err_ta_ATC-NE,est_AC,err_AC,err_ta_AC,est_DOC,err_DOC,err_ta_DOC,est_COT,err_COT,err_ta_COT
enc_256,val_source,0,10000,True,False,True,0.964,0.964,0.9642,0.9967897271268059,0.9967897271268059,0.032789727126805945,0.03258972712680597,0.9905956125865372,0.9905956125865372,0.0265956125865372,0.02639561258653722,0.9783173361354555,0.981499969959259,0.017499969959259065,0.017299969959259087,0.9738999605178833,0.009899960517883333,0.009699960517883355,0.9852292537689209,0.02122925376892093,0.021029253768920952,0.9851664900779724,0.021166490077972444,0.020966490077972466,0.9704303270579628,0.00643032705796287,0.006230327057962892
enc_256,val_target,1,66400,False,True,True,0.6698192771084337,0.6698192771084337,0.725105421686747,0.964780717481798,0.9647828013268323,0.29496144037336425,0.2396773796400853,0.8722780302637448,0.8803002802705391,0.20245875315531114,0.15519485858379212,0.8610611326180235,0.8532229065895081,0.18340362948107436,0.1281174849027611,0.7965210676193237,0.12670179051089003,0.07141564593257677,0.9003279805183411,0.23050870340990737,0.1752225588315941,0.9002652168273926,0.23044593971895888,0.1751597951406456,0.8553508780648118,0.1855316009563781,0.13024545637806484
enc_256,imagenet_val_source,2,2600,True,False,True,0.9326923076923077,0.9326923076923077,0.9411538461538461,0.9934185056136275,0.994215409657778,0.060726197921319836,0.053061563503931874,0.9833065744505055,0.9833065744505055,0.0506142667581978,0.04215272829665939,0.9664690066114121,0.9661538600921631,0.03346155239985538,0.025000013938316967,0.9553846120834351,0.02269230439112735,0.01423076592958894,0.9758748412132263,0.04318253352091861,0.0347209950593802,0.9758120775222778,0.04311976982997012,0.03465823136843171,0.9647043488852605,0.032012041192952756,0.023550502731414347
enc_256,imagenet_val_target,3,2600,False,True,True,0.6388461538461538,0.6388461538461538,0.7057692307692308,0.961246504194966,0.961246504194966,0.3224003503488122,0.25547727342573523,0.8648544990707552,0.8736328444149822,0.22600834522460134,0.16786361364575142,0.8529742532149975,0.8376923203468323,0.19884616650067843,0.13192308957760146,0.7869230508804321,0.1480768970342783,0.08115382011120131,0.893774688243866,0.2549285343977121,0.18800545747463515,0.8937119245529175,0.25486577070676364,0.18794269378368667,0.848365893274902,0.20951973942874813,0.14259666250567116
enc_256,corr_source_fog_sev1,4,2600,True,False,False,0.8442307692307692,0.8442307692307692,0.8676923076923077,0.9831834180680485,0.9831834180680485,0.1389526488372793,0.11549111037574089,0.9382069717529968,0.9384646111410208,0.0939762025222276,0.0707723034487131,0.9205700133236929,0.9142307639122009,0.0699999946814317,0.046538456219893276,0.8873077034950256,0.043076934264256406,0.019615395802717983,0.9422116279602051,0.09798085872943585,0.07451932026789743,0.9421488642692566,0.09791809503848736,0.07445655657694894,0.9010821228729884,0.05685135364221916,0.03338981518068074
enc_256,corr_source_fog_sev2,5,2600,True,False,False,0.8088461538461539,0.8088461538461539,0.8492307692307692,0.9807918463347707,0.9807918463347707,0.1719456924886168,0.13156107710400144,0.9143361102211279,0.9167582968578899,0.10548995637497405,0.06752752762712066,0.9018219683241305,0.8884615302085876,0.07961537636243377,0.03923076097781841,0.858846127986908,0.04999997414075408,0.009615358756138725,0.9270696640014648,0.11822351015531096,0.07783889477069561,0.9270069003105164,0.11816074646436248,0.07777613107974712,0.8750560559571434,0.06620990211098954,0.025825286726374186
enc_256,corr_source_fog_sev3,6,2600,True,False,False,0.75,0.75,0.811923076923077,0.9719256623171213,0.9723531648264744,0.2219256623171213,0.1604300879033974,0.8862671781911745,0.8872412066481256,0.1362671781911745,0.07531812972504859,0.8738510361960344,0.8676922917366028,0.11769229173660278,0.055769214813525814,0.813076913356781,0.063076913356781,0.0011538364337040363,0.9090059995651245,0.1590059995651245,0.09708292264204754,0.908943235874176,0.15894323587417603,0.09702015895109906,0.8317281633891073,0.08172816338910727,0.019805086466030297
enc_256,corr_source_fog_sev4,7,2600,True,False,False,0.678076923076923,0.678076923076923,0.7715384615384615,0.9686632288774296,0.969142326678126,0.2905863058005066,0.19760386513966455,0.8564598992316377,0.8635749407459028,0.17838297615471466,0.09203647920744129,0.8503254755447722,0.8342307806015015,0.15615385752457844,0.06269231906303996,0.7726923227310181,0.09461539965409504,0.00115386119255656,0.8899754285812378,0.21189850550431477,0.11843696704277629,0.8899126648902893,0.21183574181336629,0.1183742033518278,0.7785979344094915,0.10052101133256852,0.007059472871030037
enc_256,corr_source_fog_sev5,8,2600,True,False,False,0.5219230769230769,0.5219230769230769,0.7138461538461538,0.9698890649762281,0.9699344052515226,0.44796598805315113,0.25608825140536884,0.7918431454211787,0.8304709762500715,0.2699200684981018,0.1166248224039177,0.8029547736604352,0.7823076844215393,0.2603846074984624,0.06846153057538551,0.7065384387969971,0.18461536187392014,0.007307715049156727,0.8567463755607605,0.33482329863768356,0.1429002217146067,0.856683611869812,0.3347605349467351,0.14283745802365821,0.6355637916615833,0.11364071473850634,0.07828236218457052
enc_256,corr_source_frost_sev1,9,2600,True,False,False,0.8369230769230769,0.8369230769230769,0.8703846153846154,0.977183320220299,0.9776027355807055,0.1402602432972221,0.10721812019609012,0.9269036049458265,0.9314749333985369,0.08998052802274958,0.06109031801392151,0.9124040500937168,0.9107692241668701,0.07384614724379324,0.040384608782254694,0.8757692575454712,0.03884618062239431,0.005384642160855768,0.9362908601760864,0.09936778325300955,0.065906244791471,0.9362280964851379,0.09930501956206106,0.06584348110052252,0.9020479545093515,0.06512487758627461,0.03166333912473607
