config,testset,testset_idx,n_samples,is_source,is_target,is_clean,true_acc,acc_st_true,acc_ta_true,acc_st_tdc,acc_ta_tdc,err_st_tdc,err_ta_tdc,acc_st_mm,acc_ta_mm,err_st_mm,err_ta_mm,mano_fro_norm,est_ATC,err_ATC,err_ta_ATC,est_ATC-NE,err_ATC-NE,err_ta_ATC-NE,est_AC,err_AC,err_ta_AC,est_DOC,err_DOC,err_ta_DOC,est_COT,err_COT,err_ta_COT
zscore_norm,val_source,0,10000,True,False,True,0.964,0.964,0.9642,0.9943684633950121,0.9943684633950121,0.03036846339501209,0.030168463395012113,0.9910998334030255,0.9910998334030255,0.027099833403025575,0.026899833403025597,0.9783173361354555,0.981499969959259,0.017499969959259065,0.017299969959259087,0.9738999605178833,0.009899960517883333,0.009699960517883355,0.9852292537689209,0.02122925376892093,0.021029253768920952,0.9851664900779724,0.021166490077972444,0.020966490077972466,0.9704303270579628,0.00643032705796287,0.006230327057962892
zscore_norm,val_target,1,66400,False,True,True,0.6698192771084337,0.6698192771084337,0.725105421686747,0.9541495377151947,0.9542282209523271,0.28433026060676103,0.2291227992655801,0.8717914566351044,0.8821832475920072,0.20197217952667068,0.1570778259052602,0.8610611326180235,0.8532229065895081,0.18340362948107436,0.1281174849027611,0.7965210676193237,0.12670179051089003,0.07141564593257677,0.9003279805183411,0.23050870340990737,0.1752225588315941,0.9002652168273926,0.23044593971895888,0.1751597951406456,0.8553508780648118,0.1855316009563781,0.13024545637806484
zscore_norm,imagenet_val_source,2,2600,True,False,True,0.9326923076923077,0.9326923076923077,0.9411538461538461,0.992638512204572,0.9926495021066982,0.05994620451226429,0.051495655952852104,0.9836809719242077,0.9836809719242077,0.05098866423189996,0.04252712577036155,0.9664690066114121,0.9661538600921631,0.03346155239985538,0.025000013938316967,0.9553846120834351,0.02269230439112735,0.01423076592958894,0.9758748412132263,0.04318253352091861,0.0347209950593802,0.9758120775222778,0.04311976982997012,0.03465823136843171,0.9647043488852605,0.032012041192952756,0.023550502731414347
zscore_norm,imagenet_val_target,3,2600,False,True,True,0.6388461538461538,0.6388461538461538,0.7057692307692308,0.9554037766171153,0.9554037766171153,0.31655762277096144,0.24963454584788447,0.8631743507912365,0.8769044240499506,0.22432819694508266,0.1711351932807198,0.8529742532149975,0.8376923203468323,0.19884616650067843,0.13192308957760146,0.7869230508804321,0.1480768970342783,0.08115382011120131,0.893774688243866,0.2549285343977121,0.18800545747463515,0.8937119245529175,0.25486577070676364,0.18794269378368667,0.848365893274902,0.20951973942874813,0.14259666250567116
zscore_norm,corr_source_fog_sev1,4,2600,True,False,False,0.8442307692307692,0.8442307692307692,0.8676923076923077,0.9807918463347707,0.9807918463347707,0.13656107710400145,0.11309953864246303,0.9397787192387296,0.9400336984180766,0.09554795000796035,0.07234139072576895,0.9205700133236929,0.9142307639122009,0.0699999946814317,0.046538456219893276,0.8873077034950256,0.043076934264256406,0.019615395802717983,0.9422116279602051,0.09798085872943585,0.07451932026789743,0.9421488642692566,0.09791809503848736,0.07445655657694894,0.9010821228729884,0.05685135364221916,0.03338981518068074
zscore_norm,corr_source_fog_sev2,5,2600,True,False,False,0.8088461538461539,0.8088461538461539,0.8492307692307692,0.9763779527559057,0.9763779527559057,0.16753179890975178,0.12714718352513643,0.9152653990108002,0.9177095985987956,0.10641924516464629,0.0684788293680264,0.9018219683241305,0.8884615302085876,0.07961537636243377,0.03923076097781841,0.858846127986908,0.04999997414075408,0.009615358756138725,0.9270696640014648,0.11822351015531096,0.07783889477069561,0.9270069003105164,0.11816074646436248,0.07777613107974712,0.8750560559571434,0.06620990211098954,0.025825286726374186
zscore_norm,corr_source_fog_sev3,6,2600,True,False,False,0.75,0.75,0.811923076923077,0.9674344718030182,0.9679172900624502,0.21743447180301823,0.15599421313937323,0.8885447969155812,0.8893643853261758,0.1385447969155812,0.07744130840309882,0.8738510361960344,0.8676922917366028,0.11769229173660278,0.055769214813525814,0.813076913356781,0.063076913356781,0.0011538364337040363,0.9090059995651245,0.1590059995651245,0.09708292264204754,0.908943235874176,0.15894323587417603,0.09702015895109906,0.8317281633891073,0.08172816338910727,0.019805086466030297
zscore_norm,corr_source_fog_sev4,7,2600,True,False,False,0.678076923076923,0.678076923076923,0.7715384615384615,0.9620758483033933,0.9631802031221904,0.2839989252264703,0.19164174158372893,0.8614209206066693,0.8694892675202769,0.18334399752974628,0.09795080598181538,0.8503254755447722,0.8342307806015015,0.15615385752457844,0.06269231906303996,0.7726923227310181,0.09461539965409504,0.00115386119255656,0.8899754285812378,0.21189850550431477,0.11843696704277629,0.8899126648902893,0.21183574181336629,0.1183742033518278,0.7785979344094915,0.10052101133256852,0.007059472871030037
zscore_norm,corr_source_fog_sev5,8,2600,True,False,False,0.5219230769230769,0.5219230769230769,0.7138461538461538,0.96,0.96,0.43807692307692303,0.24615384615384617,0.8030247041138822,0.8482122102748408,0.2811016271908052,0.13436605642868704,0.8029547736604352,0.7823076844215393,0.2603846074984624,0.06846153057538551,0.7065384387969971,0.18461536187392014,0.007307715049156727,0.8567463755607605,0.33482329863768356,0.1429002217146067,0.856683611869812,0.3347605349467351,0.14283745802365821,0.6355637916615833,0.11364071473850634,0.07828236218457052
zscore_norm,corr_source_frost_sev1,9,2600,True,False,False,0.8369230769230769,0.8369230769230769,0.8703846153846154,0.9690721649484536,0.9690721649484536,0.13214908802537673,0.09868754956383818,0.9273338096770849,0.9335301447221431,0.09041073275400802,0.0631455293375277,0.9124040500937168,0.9107692241668701,0.07384614724379324,0.040384608782254694,0.8757692575454712,0.03884618062239431,0.005384642160855768,0.9362908601760864,0.09936778325300955,0.065906244791471,0.9362280964851379,0.09930501956206106,0.06584348110052252,0.9020479545093515,0.06512487758627461,0.03166333912473607
